,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
0,0.5858817100524902,1.6238470077514648,2.3201828002929688,3.0740134716033936,3.855097532272339,4.580857276916504,5.311573028564453,5.873083114624023,6.367120027542114,6.885037660598755,7.401947021484375,7.891762971878052,8.41418981552124,8.92752742767334,9.404781341552734,9.918007850646973,10.398943901062012,10.916417121887207,11.419991493225098,11.899969577789307,12.398158073425293,12.909662246704102,13.401010990142822,13.920894861221313,14.406923055648804,14.894195556640625,15.401920318603516,15.941966772079468,16.44981336593628,16.950867891311646,17.480210781097412,17.997315645217896,18.497264623641968,18.983853578567505,19.52652359008789,20.021307945251465,20.521318435668945,21.03311562538147,21.523836851119995,22.03380584716797,22.507566213607788,22.984801292419434,23.50089192390442,23.976775884628296,24.506028175354004,25.018210411071777,25.499503135681152,26.008674383163452,26.49964690208435,26.984288930892944,27.501429557800293,27.978427171707153,28.468934297561646,28.97367286682129,29.459251880645752,29.956212759017944,30.49979019165039,31.04252338409424,31.55440330505371,32.040786266326904,32.52991557121277,33.05863976478577,33.57426404953003,34.10907316207886,34.668875217437744,35.18752837181091,35.705445289611816,36.24810171127319,36.76651692390442,37.3728883266449,37.962910413742065,38.457783460617065,38.982041120529175,39.49172568321228,39.99734306335449,40.54708647727966,41.047834634780884,41.65679359436035,42.191248655319214,42.7102575302124,43.263742208480835,43.753116607666016,44.28385639190674,44.77420353889465,45.250749349594116,45.76142072677612,46.24736523628235,46.7456476688385,47.248515367507935,47.72980284690857,48.22796058654785,48.72169303894043,49.19825863838196,49.70781350135803,50.20697569847107,50.70421075820923,51.27050018310547,51.75426149368286,52.2758092880249,52.811230182647705,53.302253007888794,53.84463143348694,54.33451533317566,54.83261585235596,55.35220146179199,55.853931188583374,56.346041679382324,56.856287717819214,57.35264039039612,57.92326354980469,58.39691424369812,58.87447142601013,59.366939067840576,59.84832501411438,60.33627390861511,60.868916511535645,61.34186363220215,61.85545015335083,62.3623251914978,62.84814977645874,63.351433753967285,63.845622062683105,64.3244457244873,64.87535166740417,65.35203266143799,65.82859873771667,66.32583379745483,66.84903836250305,67.35044121742249,67.86625647544861,68.35943555831909,68.91883301734924,69.40481281280518,69.88579821586609,70.40333318710327,70.89803314208984,71.46481084823608,71.97413492202759,72.46512961387634,72.99073028564453,73.48302412033081,73.95324516296387,74.45472621917725,74.93027687072754,75.42091631889343,75.92628359794617,76.40532898902893,76.90870642662048,77.40643310546875,77.88019037246704,78.4492826461792,78.92391562461853,79.40979957580566,79.92512369155884,80.40615844726562,80.93800783157349,81.44529581069946,81.92400407791138,82.5353434085846,83.04475450515747,83.53623104095459,84.05403685569763,84.5405580997467,85.08977699279785,85.60130953788757,86.09785199165344,86.61810207366943,87.1119773387909,87.58602929115295,88.0916485786438,88.56108045578003,89.03122758865356,89.52985835075378,90.00323486328125,90.52710509300232,91.03104376792908,91.55220890045166,92.24130415916443,92.85086679458618,93.3954598903656,93.96332454681396,94.45776319503784,94.96197533607483,95.49197363853455,95.99935150146484
1,"[19.566296551724136, 19.103551724137933, 14.746037931034483, 81.76691379310346, 76.02116551724139, 14.476103448275865, 72.58914137931035, 74.0159379310345, 567.8803551724138, 19.91335517241379, 17.098324137931037, 43.32053103448276, -1236.5931, 69.46561379310346, 79.45318965517242, 78.18064137931036, 38.153213793103454, 67.88456896551725, 74.97998965517243, 67.73032068965517, 77.67933448275862, 79.87737241379311, 52.53686551724139, 66.1878379310345, 83.27083448275863, 69.73554827586209, 78.41201379310347, 77.06234137931035, 48.642096551724144, 59.9407827586207, 80.18586896551724, 71.16234482758621, 58.591110344827584, 70.81528620689656, 74.28587241379311, 47.600920689655176, 60.24927931034483, 70.58391379310346, 78.18064137931036, 51.34144137931035, 58.97673103448277, 67.38326206896552, 651.9456655172413, 1023.0670172413794, 763.8142275862068, 34.33556896551725, 36.95778965517243, 48.79634482758622, 62.524441379310346, 61.86888620689656, 62.10025862068966, 61.020520689655186, 62.408755172413805, 99.69827586206897, 63.10287241379311, 61.444703448275874, 61.32901724137932, 65.64796896551725, 69.31136551724138, 70.39110344827586, 71.81790000000001, 64.33685862068967, 70.39110344827586, 71.47084137931036, 66.57345862068966, 67.7688827586207, 69.96692068965517, 65.33947241379312, 64.68391724137932, 63.48849310344828, 63.758427586206906, 54.81202758620691, 75.55842068965518, 75.44273448275862, 48.295037931034486, 71.08522068965517, 70.77672413793104, 65.64796896551725, 69.31136551724138, 72.47345517241381, 70.96953448275863, 58.74535862068966, 70.19829310344828, 70.81528620689656, 62.48587931034483, 68.61724827586208, 73.20613448275863, 69.65842413793105, 70.19829310344828, 71.12378275862069, 54.42640689655173, 68.54012413793104, 73.55319310344828, 71.12378275862069, 55.93032758620691, 69.92835862068966, 72.55057931034484, 72.62770344827587, 45.98131379310345, 68.30875172413793, 73.3603827586207, 72.20352068965518, 60.172155172413795, 70.54535172413793, 71.97214827586208, 62.71725172413794, 70.0440448275862, 71.62508965517243, 65.26234827586208, 70.0054827586207, 70.0440448275862, 70.50678965517243, 70.58391379310346, 69.88979655172415, 70.31397931034485, 70.93097241379311, 69.27280344827587, 70.85384827586208, 70.8924103448276, 69.38848965517242, 70.23685517241381, 71.3551551724138, 66.99764137931035, 70.35254137931035, 71.3551551724138, 66.22640000000001, 70.15973103448277, 71.27803103448277, 47.36954827586208, 66.72770689655174, 84.31201034482758, 67.80744482758621, 74.0159379310345, 74.09306206896552, 43.513341379310354, 67.61463448275863, 86.62573448275863, 66.72770689655174, 76.63815862068967, 76.09828965517242, 43.97608620689656, 70.6610379310345, 72.8976379310345, 41.161055172413796, 68.4244379310345, 89.6721379310345, 61.71463793103449, 78.2963275862069, 76.02116551724139, 41.893734482758624, 71.27803103448277, 71.81790000000001, 39.73425862068966, 69.81267241379311, 71.16234482758621, 73.55319310344828, 40.119879310344835, 68.07737931034484, 93.75971724137932, 62.408755172413805, 77.44796206896552, 75.51985862068966, 39.88850689655173, 70.77672413793104, 72.39633103448277, 49.37477586206897, 71.08522068965517, 70.62247586206897, 69.81267241379311, 71.85646206896551, 73.66887931034485, 35.45386896551725, 67.88456896551725, 78.60482413793105, 64.83816551724139, 72.66626551724138, 74.28587241379311, 40.89112068965518, 69.23424137931035, 70.6610379310345, 70.27541724137932, 70.0440448275862, 70.15973103448277, 70.58391379310346, 69.15711724137931]","[-4.6916586206896564, 10.445282758620687, 22.98551034482758, -2.918293103448277, 62.5062275862069, 69.91636206896551, 71.81639655172413, 72.19640344827586, 72.76641379310344, 72.57641034482758, 70.99304827586207, 72.51307586206896, 74.34977586206895, 74.98312068965517, 68.39633448275862, 60.606193103448284, 64.78626896551724, 67.88965862068966, 55.412765517241375, 73.52642758620689, 75.6798, 75.55313103448275, 75.17312413793103, 75.04645517241379, 75.17312413793103, 75.04645517241379, 75.55313103448275, 74.91978620689655, 74.34977586206895, 73.2097551724138, 73.46309310344827, 73.39975862068965, 72.82974827586207, 73.08308620689654, 73.52642758620689, 73.27308965517241, 73.08308620689654, 72.9564172413793, 73.2097551724138, 72.8930827586207, 72.82974827586207, 73.46309310344827, 72.76641379310344, 72.6397448275862, 74.15977241379309, 74.4764448275862, 74.53977931034483, 74.41311034482757, 74.34977586206895, 74.03310344827587, 73.71643103448275, 73.84309999999999, 73.27308965517241, 71.18305172413793, 72.13306896551724, 71.6897275862069, 72.70307931034482, 71.30972068965517, 71.18305172413793, 70.73971034482759, 69.85302758620689, 68.83967586206896, 68.45966896551724, 68.58633793103448, 68.333, 68.39633448275862, 68.64967241379308, 68.20633103448274, 67.50965172413792, 67.50965172413792, 67.4463172413793, 67.50965172413792, 67.4463172413793, 67.57298620689654, 67.4463172413793, 67.38298275862068, 67.63632068965516, 67.7629896551724, 67.50965172413792, 67.31964827586206, 67.57298620689654, 67.57298620689654, 67.19297931034482, 67.19297931034482, 67.25631379310344, 67.25631379310344, 67.25631379310344, 66.87630689655171, 66.93964137931033, 67.25631379310344, 67.00297586206895, 66.93964137931033, 66.93964137931033, 67.1296448275862, 67.1296448275862, 67.1296448275862, 66.87630689655171, 67.19297931034482, 67.31964827586206, 66.93964137931033, 66.74963793103448, 66.87630689655171, 66.87630689655171, 66.93964137931033, 67.38298275862068, 67.95299310344828, 67.88965862068966, 68.64967241379308, 68.71300689655172, 68.90301034482758, 68.90301034482758, 68.77634137931034, 68.9663448275862, 68.71300689655172, 68.64967241379308, 68.52300344827586, 68.58633793103448, 68.83967586206896, 68.83967586206896, 68.64967241379308, 68.90301034482758, 68.83967586206896, 68.64967241379308, 68.64967241379308, 68.64967241379308, 68.83967586206896, 68.9663448275862, 69.15634827586207, 68.333, 67.95299310344828, 68.333, 68.14299655172412, 68.39633448275862, 68.20633103448274, 68.39633448275862, 68.333, 68.26966551724138, 68.20633103448274, 68.333, 67.7629896551724, 68.39633448275862, 68.14299655172412, 68.26966551724138, 68.333, 68.45966896551724, 68.0796620689655, 68.39633448275862, 68.0163275862069, 68.20633103448274, 68.333, 68.26966551724138, 68.0796620689655, 68.26966551724138, 68.39633448275862, 68.0163275862069, 68.0796620689655, 68.333, 68.0796620689655, 68.333, 68.20633103448274, 68.26966551724138, 68.14299655172412, 68.0163275862069, 68.0796620689655, 67.88965862068966, 68.0796620689655, 67.7629896551724, 67.69965517241378, 67.88965862068966, 67.95299310344828, 67.88965862068966, 67.82632413793102, 68.0796620689655, 67.95299310344828, 67.95299310344828, 67.82632413793102, 68.0163275862069, 67.95299310344828, 67.63632068965516, 67.95299310344828, 67.95299310344828, 68.0163275862069, 68.0163275862069, 68.0163275862069, 68.0163275862069]","[-0.8046000000000006, -1.467900000000002, -1.1061000000000014, 38.81249999999999, 61.3044, 67.3947, 69.0831, 69.86699999999999, 70.1685, 965.2014000000001, 519.2828999999999, 32.3604, 36.2196, 55.877399999999994, 67.5756, 60.76169999999999, 62.389799999999994, 65.22389999999999, 66.85199999999999, 70.8318, 72.15839999999999, 66.5505, 69.5052, 70.0479, 70.2891, 70.5303, 71.3142, 69.38459999999999, 69.5052, 69.20369999999998, 69.6861, 69.5655, 69.6258, 69.9876, 69.6258, 69.92729999999999, 70.34939999999999, 69.92729999999999, 69.86699999999999, 69.92729999999999, 69.6258, 69.6861, 70.0479, 70.5303, 71.9775, 71.61569999999999, 70.7715, 70.40969999999999, 70.2891, 70.2891, 70.1685, 69.92729999999999, 70.1685, 68.4198, 68.60069999999999, 69.38459999999999, 70.71119999999999, 70.1082, 69.38459999999999, 69.6258, 68.9022, 67.8168, 69.1434, 68.9022, 69.1434, 69.1434, 69.5655, 69.38459999999999, 69.3243, 69.5655, 70.47, 69.6861, 69.5052, 69.80669999999999, 69.92729999999999, 69.92729999999999, 69.6861, 69.9876, 69.7464, 69.5655, 69.9876, 69.9876, 69.86699999999999, 69.86699999999999, 69.80669999999999, 69.86699999999999, 69.86699999999999, 69.86699999999999, 69.9876, 69.86699999999999, 69.92729999999999, 70.0479, 69.80669999999999, 69.86699999999999, 69.9876, 69.9876, 70.0479, 69.86699999999999, 69.7464, 69.9876, 69.7464, 69.6861, 69.7464, 69.5655, 69.6861, 70.0479, 69.86699999999999, 69.9876, 69.80669999999999, 69.7464, 70.0479, 69.86699999999999, 70.0479, 70.1685, 70.1082, 70.2891, 70.34939999999999, 70.1082, 70.0479, 70.2288, 70.1685, 70.34939999999999, 70.34939999999999, 70.40969999999999, 70.47, 70.2891, 70.2288, 70.47, 70.0479, 69.92729999999999, 69.6861, 69.9876, 70.40969999999999, 70.1685, 70.34939999999999, 70.34939999999999, 69.9876, 69.92729999999999, 70.1082, 69.80669999999999, 69.80669999999999, 70.1082, 69.92729999999999, 70.1082, 70.0479, 69.80669999999999, 69.92729999999999, 69.92729999999999, 69.80669999999999, 69.9876, 70.2288, 69.92729999999999, 70.0479, 69.9876, 70.1082, 69.9876, 69.9876, 70.1685, 70.0479, 70.2288, 70.0479, 70.0479, 69.86699999999999, 70.1082, 70.1082, 70.1082, 69.92729999999999, 69.9876, 70.2288, 70.1082, 70.1685, 70.0479, 70.1685, 70.1082, 70.1685, 69.9876, 70.1685, 69.9876, 70.1685, 69.9876, 70.1082, 70.2288, 70.0479, 70.1082, 69.9876]","[-6.460365517241379, -6.723551724137931, -6.328772413793104, -6.526162068965517, -6.394568965517241, -6.394568965517241, -6.460365517241379, -6.328772413793104, -9.421210344827585, 1995.3997206896552, 94.4715448275862, -4.4206724137931035, 53.61188620689656, 491.8827172413793, 856.9219862068965, 33.214955172413795, 43.347624137931035, 66.63960344827586, 72.23231034482758, 74.79837586206897, 55.2568, 69.6662448275862, 69.73204137931035, 69.40305862068966, 69.60044827586206, 70.32421034482758, 70.91637931034482, 69.9952275862069, 69.20566896551725, 69.20566896551725, 69.07407586206897, 69.86363448275863, 69.73204137931035, 69.73204137931035, 69.92943103448276, 69.86363448275863, 69.92943103448276, 69.6662448275862, 70.06102413793104, 70.06102413793104, 69.9952275862069, 69.40305862068966, 69.4688551724138, 69.86363448275863, 72.03492068965518, 71.96912413793103, 71.24536206896552, 70.25841379310344, 70.06102413793104, 70.06102413793104, 69.9952275862069, 69.92943103448276, 70.12682068965518, 68.28451724137932, 68.41611034482759, 69.6662448275862, 70.45580344827586, 70.12682068965518, 69.79783793103448, 69.27146551724138, 68.35031379310344, 68.28451724137932, 69.33726206896552, 69.40305862068966, 69.4688551724138, 69.6662448275862, 69.1398724137931, 69.00827931034482, 69.4688551724138, 69.4688551724138, 69.6662448275862, 69.79783793103448, 69.6662448275862, 69.92943103448276, 69.92943103448276, 69.92943103448276, 69.92943103448276, 70.12682068965518, 69.79783793103448, 70.12682068965518, 70.06102413793104, 69.73204137931035, 69.92943103448276, 69.79783793103448, 70.19261724137932, 70.12682068965518, 69.9952275862069, 70.06102413793104, 69.86363448275863, 69.86363448275863, 69.92943103448276, 69.86363448275863, 69.9952275862069, 69.79783793103448, 69.86363448275863, 69.73204137931035, 69.4688551724138, 69.92943103448276, 70.06102413793104, 69.92943103448276, 70.12682068965518, 70.19261724137932, 69.86363448275863, 70.12682068965518, 69.9952275862069, 69.79783793103448, 69.9952275862069, 70.12682068965518, 69.86363448275863, 70.06102413793104, 70.06102413793104, 69.86363448275863, 69.9952275862069, 69.9952275862069, 69.73204137931035, 69.6662448275862, 69.79783793103448, 69.79783793103448, 69.79783793103448, 69.79783793103448, 69.9952275862069, 69.92943103448276, 69.73204137931035, 69.73204137931035, 69.79783793103448, 69.9952275862069, 69.92943103448276, 69.9952275862069, 69.9952275862069, 69.9952275862069, 69.79783793103448, 69.60044827586206, 70.39000689655172, 69.9952275862069, 70.12682068965518, 69.92943103448276, 70.19261724137932, 70.12682068965518, 69.92943103448276, 70.06102413793104, 69.9952275862069, 69.92943103448276, 69.9952275862069, 69.86363448275863, 70.06102413793104, 69.92943103448276, 69.79783793103448, 69.86363448275863, 70.06102413793104, 70.12682068965518, 69.73204137931035, 70.12682068965518, 69.9952275862069, 69.73204137931035, 69.92943103448276, 70.06102413793104, 70.12682068965518, 69.9952275862069, 69.86363448275863, 69.9952275862069, 69.86363448275863, 70.06102413793104, 69.92943103448276, 69.6662448275862, 69.9952275862069, 69.92943103448276, 69.9952275862069, 70.06102413793104, 70.06102413793104, 69.9952275862069, 70.06102413793104, 70.06102413793104, 69.9952275862069, 70.06102413793104, 69.79783793103448, 69.73204137931035, 69.79783793103448, 69.9952275862069, 69.86363448275863, 69.92943103448276, 69.79783793103448, 69.9952275862069, 69.73204137931035, 69.86363448275863, 69.92943103448276]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
