,0,1,2,3
0,"[99.81396206896552, 99.85252413793104, 99.7368379310345, 100.12245862068967, 99.92964827586208, 100.04533448275863, 99.9682103448276, 100.1995827586207, 99.7754, 100.12245862068967, 99.81396206896552, 100.00677241379312, 99.81396206896552, 99.81396206896552, 99.9682103448276, 99.62115172413793, 99.7754, 100.12245862068967, 99.92964827586208, 99.92964827586208, 100.12245862068967, 99.85252413793104, 100.12245862068967, 99.69827586206897, 99.85252413793104, 99.92964827586208, 99.9682103448276, 99.9682103448276, 100.1995827586207, 99.85252413793104, 100.08389655172415, 100.04533448275863, 99.81396206896552, 100.00677241379312, 99.92964827586208, 100.04533448275863, 99.81396206896552, 99.9682103448276, 100.00677241379312, 99.9682103448276, 99.85252413793104, 99.89108620689656, 99.81396206896552, 99.62115172413793, 99.7368379310345, 99.65971379310346, 99.65971379310346, 100.04533448275863, 99.69827586206897, 100.12245862068967, 99.89108620689656, 99.9682103448276, 100.04533448275863, 100.16102068965517, 100.1995827586207, 100.31526896551725, 100.31526896551725, 99.9682103448276, 99.9682103448276, 100.12245862068967, 100.04533448275863, 100.04533448275863, 99.9682103448276, 100.08389655172415, 99.92964827586208, 100.04533448275863, 99.89108620689656, 99.92964827586208, 99.9682103448276, 99.5440275862069, 99.81396206896552, 100.16102068965517, 100.12245862068967, 100.12245862068967, 99.89108620689656, 100.39239310344828, 100.23814482758621, 100.1995827586207, 100.16102068965517, 100.08389655172415, 99.9682103448276, 100.00677241379312, 99.85252413793104, 99.89108620689656, 99.89108620689656, 100.00677241379312, 99.7368379310345, 99.65971379310346, 100.08389655172415, 99.7754, 100.04533448275863, 99.7754, 99.92964827586208, 99.9682103448276, 99.65971379310346, 100.08389655172415, 99.92964827586208, 99.85252413793104, 99.85252413793104, 99.92964827586208, 99.7368379310345, 100.16102068965517, 99.92964827586208, 99.85252413793104, 99.89108620689656, 100.12245862068967, 99.92964827586208, 100.31526896551725, 99.7754, 100.04533448275863, 99.89108620689656, 99.92964827586208, 99.92964827586208, 99.9682103448276, 99.7754, 100.04533448275863, 100.04533448275863, 99.92964827586208, 99.89108620689656, 100.1995827586207, 100.04533448275863, 99.89108620689656, 99.7368379310345, 99.7754]","[20.05386551724138, 19.929203448275864, 19.929203448275864, 19.866872413793104, 20.116196551724137, 19.679879310344827, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.742210344827587, 19.929203448275864, 20.05386551724138, 19.866872413793104, 19.866872413793104, 19.866872413793104, 19.866872413793104, 19.866872413793104, 20.05386551724138, 19.929203448275864, 20.116196551724137, 19.929203448275864, 19.742210344827587, 19.929203448275864, 20.178527586206897, 19.99153448275862, 20.05386551724138, 19.929203448275864, 19.929203448275864, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.929203448275864, 19.99153448275862, 19.929203448275864, 19.804541379310344, 19.929203448275864, 20.05386551724138, 19.61754827586207, 19.742210344827587, 19.742210344827587, 19.679879310344827, 19.492886206896554, 19.866872413793104, 19.866872413793104, 19.99153448275862, 19.929203448275864, 19.929203448275864, 20.05386551724138, 19.929203448275864, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.929203448275864, 20.05386551724138, 20.05386551724138, 19.929203448275864, 19.929203448275864, 20.05386551724138, 20.05386551724138, 19.99153448275862, 19.929203448275864, 19.866872413793104, 19.866872413793104, 20.05386551724138, 20.116196551724137, 19.99153448275862, 19.99153448275862, 19.866872413793104, 19.929203448275864, 19.804541379310344, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.116196551724137, 20.05386551724138, 20.116196551724137, 19.929203448275864, 19.99153448275862, 19.929203448275864, 19.866872413793104, 20.116196551724137, 19.866872413793104, 19.866872413793104, 19.99153448275862, 20.116196551724137, 19.866872413793104, 19.99153448275862, 20.116196551724137, 20.240858620689657, 20.05386551724138, 19.929203448275864, 19.866872413793104, 19.99153448275862, 19.99153448275862, 20.116196551724137, 19.99153448275862, 20.116196551724137, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.742210344827587, 19.866872413793104, 20.116196551724137, 20.116196551724137, 19.866872413793104, 19.866872413793104, 20.116196551724137, 19.866872413793104, 19.99153448275862, 19.804541379310344, 20.05386551724138, 19.929203448275864, 20.116196551724137, 19.99153448275862, 20.05386551724138, 19.99153448275862, 19.929203448275864]",[],[]
1,"[100.39239310344828, 100.00677241379312, 100.27670689655173, 100.00677241379312, 100.1995827586207, 100.08389655172415, 100.08389655172415, 99.89108620689656, 100.1995827586207, 100.12245862068967, 100.1995827586207, 100.04533448275863, 100.00677241379312, 100.08389655172415, 99.9682103448276, 100.04533448275863, 99.9682103448276, 100.4309551724138, 100.12245862068967, 100.00677241379312, 100.00677241379312, 100.16102068965517, 100.16102068965517, 100.04533448275863, 100.08389655172415, 99.89108620689656, 100.16102068965517, 100.08389655172415, 99.85252413793104, 100.1995827586207, 100.00677241379312, 100.1995827586207, 100.12245862068967, 100.08389655172415, 100.00677241379312, 99.7754, 100.08389655172415, 100.00677241379312, 100.1995827586207, 99.81396206896552, 99.85252413793104, 99.89108620689656, 99.69827586206897, 99.9682103448276, 99.89108620689656, 99.9682103448276, 99.81396206896552, 99.7754, 99.89108620689656, 99.65971379310346, 99.9682103448276, 99.46690344827587, 99.7754, 100.39239310344828, 100.08389655172415, 99.92964827586208, 100.00677241379312, 99.7368379310345, 99.92964827586208, 99.62115172413793, 100.12245862068967, 99.69827586206897, 99.81396206896552, 99.7754, 99.85252413793104, 100.81657586206897, 100.6237655172414, 100.4309551724138, 100.31526896551725, 100.27670689655173, 100.04533448275863, 99.9682103448276, 99.81396206896552, 100.04533448275863, 99.85252413793104, 100.1995827586207, 99.69827586206897, 99.69827586206897, 100.08389655172415, 100.08389655172415, 100.23814482758621, 100.04533448275863, 99.50546551724139, 99.69827586206897, 100.04533448275863, 100.1995827586207, 100.4309551724138, 99.92964827586208, 99.89108620689656, 100.00677241379312, 100.1995827586207, 100.73945172413794, 99.92964827586208, 99.92964827586208, 99.92964827586208, 99.65971379310346, 99.62115172413793, 99.62115172413793, 99.92964827586208, 99.69827586206897, 99.9682103448276, 99.9682103448276, 99.9682103448276, 99.46690344827587, 99.65971379310346, 99.9682103448276, 100.23814482758621, 100.23814482758621, 100.39239310344828, 100.27670689655173, 100.12245862068967, 100.12245862068967, 100.12245862068967, 100.23814482758621, 100.16102068965517, 99.92964827586208, 99.81396206896552, 99.85252413793104, 100.04533448275863, 100.08389655172415, 99.69827586206897, 99.7368379310345, 99.7754, 100.16102068965517]","[19.99153448275862, 19.929203448275864, 19.866872413793104, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.929203448275864, 19.866872413793104, 19.866872413793104, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.866872413793104, 19.99153448275862, 19.742210344827587, 19.929203448275864, 20.05386551724138, 19.929203448275864, 19.99153448275862, 20.05386551724138, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.866872413793104, 19.866872413793104, 19.804541379310344, 20.116196551724137, 20.05386551724138, 19.929203448275864, 19.804541379310344, 19.929203448275864, 19.866872413793104, 19.99153448275862, 19.866872413793104, 20.05386551724138, 19.742210344827587, 19.929203448275864, 19.742210344827587, 19.679879310344827, 19.679879310344827, 19.804541379310344, 19.804541379310344, 19.804541379310344, 19.804541379310344, 19.99153448275862, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.116196551724137, 20.116196551724137, 19.99153448275862, 20.116196551724137, 19.866872413793104, 19.99153448275862, 19.804541379310344, 19.929203448275864, 19.929203448275864, 19.929203448275864, 19.804541379310344, 19.929203448275864, 20.178527586206897, 20.303189655172414, 20.365520689655174, 20.303189655172414, 20.303189655172414, 20.303189655172414, 20.178527586206897, 20.116196551724137, 20.303189655172414, 20.240858620689657, 19.99153448275862, 19.99153448275862, 19.804541379310344, 19.929203448275864, 19.99153448275862, 20.05386551724138, 19.804541379310344, 19.804541379310344, 19.679879310344827, 19.929203448275864, 20.116196551724137, 20.178527586206897, 20.303189655172414, 20.05386551724138, 20.116196551724137, 20.178527586206897, 20.240858620689657, 20.240858620689657, 20.303189655172414, 20.178527586206897, 20.178527586206897, 20.05386551724138, 20.116196551724137, 20.178527586206897, 20.05386551724138, 19.929203448275864, 19.866872413793104, 20.05386551724138, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.866872413793104, 20.05386551724138, 20.178527586206897, 20.116196551724137, 20.240858620689657, 20.05386551724138, 20.240858620689657, 20.178527586206897, 20.05386551724138, 20.116196551724137, 20.116196551724137, 19.99153448275862, 19.866872413793104, 20.178527586206897, 19.99153448275862, 20.05386551724138, 19.929203448275864, 20.178527586206897]",[],[]
2,"[100.12245862068967, 99.81396206896552, 99.81396206896552, 99.7754, 99.62115172413793, 99.7368379310345, 100.00677241379312, 99.7754, 99.7754, 100.39239310344828, 100.35383103448277, 100.23814482758621, 99.92964827586208, 100.1995827586207, 100.00677241379312, 99.69827586206897, 100.00677241379312, 99.89108620689656, 100.12245862068967, 99.42834137931035, 99.65971379310346, 100.27670689655173, 100.00677241379312, 100.00677241379312, 100.16102068965517, 100.08389655172415, 99.85252413793104, 99.9682103448276, 100.08389655172415, 99.9682103448276, 100.08389655172415, 99.9682103448276, 99.85252413793104, 99.92964827586208, 99.69827586206897, 99.5440275862069, 99.81396206896552, 99.89108620689656, 100.35383103448277, 100.4309551724138, 100.16102068965517, 100.08389655172415, 99.92964827586208, 100.35383103448277, 100.12245862068967, 100.31526896551725, 100.00677241379312, 99.9682103448276, 99.7368379310345, 99.62115172413793, 99.42834137931035, 99.7368379310345, 99.62115172413793, 99.85252413793104, 100.16102068965517, 100.08389655172415, 100.6623275862069, 100.27670689655173, 99.9682103448276, 100.12245862068967, 100.00677241379312, 100.08389655172415, 99.92964827586208, 99.92964827586208, 100.16102068965517, 100.04533448275863, 99.81396206896552, 99.7754, 99.62115172413793, 99.5440275862069, 99.7754, 100.04533448275863, 100.35383103448277, 100.35383103448277, 100.35383103448277, 100.1995827586207, 100.16102068965517, 100.23814482758621, 100.04533448275863, 99.89108620689656, 100.00677241379312, 99.7368379310345, 99.42834137931035, 99.7368379310345, 99.7368379310345, 99.7754, 100.4309551724138, 100.08389655172415, 100.54664137931036, 100.23814482758621, 100.23814482758621, 100.23814482758621, 99.9682103448276, 100.12245862068967, 100.08389655172415, 99.7754, 99.92964827586208, 99.46690344827587, 99.50546551724139, 99.9682103448276, 99.31265517241381, 100.54664137931036, 100.50807931034484, 100.31526896551725, 100.35383103448277, 100.16102068965517, 100.27670689655173, 99.7754, 100.4309551724138, 100.16102068965517, 100.04533448275863, 100.08389655172415, 99.58258965517243, 99.5440275862069, 99.7368379310345, 99.81396206896552, 100.46951724137932, 100.58520344827586, 99.9682103448276, 100.00677241379312, 100.04533448275863, 100.23814482758621, 99.89108620689656, 99.81396206896552]","[19.866872413793104, 19.742210344827587, 19.742210344827587, 19.742210344827587, 19.804541379310344, 19.55521724137931, 19.99153448275862, 19.866872413793104, 19.742210344827587, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.804541379310344, 19.804541379310344, 19.929203448275864, 19.929203448275864, 19.929203448275864, 19.929203448275864, 20.116196551724137, 19.99153448275862, 20.240858620689657, 20.116196551724137, 20.05386551724138, 20.116196551724137, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.804541379310344, 19.99153448275862, 19.866872413793104, 19.866872413793104, 19.804541379310344, 19.804541379310344, 19.866872413793104, 20.05386551724138, 20.116196551724137, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.116196551724137, 19.99153448275862, 20.116196551724137, 19.99153448275862, 20.116196551724137, 19.742210344827587, 19.742210344827587, 19.804541379310344, 19.804541379310344, 19.742210344827587, 19.866872413793104, 19.804541379310344, 19.99153448275862, 20.116196551724137, 19.929203448275864, 20.116196551724137, 20.05386551724138, 20.116196551724137, 19.929203448275864, 19.742210344827587, 20.116196551724137, 19.929203448275864, 20.05386551724138, 19.929203448275864, 19.804541379310344, 19.742210344827587, 19.804541379310344, 19.99153448275862, 20.178527586206897, 20.178527586206897, 20.303189655172414, 19.99153448275862, 19.99153448275862, 20.240858620689657, 20.05386551724138, 19.99153448275862, 20.05386551724138, 19.866872413793104, 19.866872413793104, 20.05386551724138, 19.804541379310344, 19.866872413793104, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.178527586206897, 20.240858620689657, 19.99153448275862, 20.303189655172414, 19.99153448275862, 20.178527586206897, 19.99153448275862, 19.99153448275862, 19.804541379310344, 19.742210344827587, 19.929203448275864, 19.55521724137931, 20.116196551724137, 20.178527586206897, 20.116196551724137, 20.116196551724137, 20.303189655172414, 20.116196551724137, 20.240858620689657, 20.116196551724137, 20.05386551724138, 20.116196551724137, 19.99153448275862, 19.804541379310344, 19.679879310344827, 19.742210344827587, 20.116196551724137, 20.116196551724137, 20.178527586206897, 20.178527586206897, 20.116196551724137, 20.05386551724138, 20.116196551724137, 20.05386551724138, 20.178527586206897]",[],[]
3,"[100.04533448275863, 100.08389655172415, 99.92964827586208, 99.92964827586208, 100.16102068965517, 100.16102068965517, 99.89108620689656, 100.12245862068967, 100.1995827586207, 99.92964827586208, 99.89108620689656, 99.69827586206897, 99.85252413793104, 99.92964827586208, 99.7368379310345, 99.9682103448276, 99.81396206896552, 99.9682103448276, 99.89108620689656, 99.42834137931035, 98.65710000000001, 96.4205, 105.5597103448276, 100.31526896551725, 100.4309551724138]","[20.178527586206897, 19.929203448275864, 19.929203448275864, 20.116196551724137, 19.929203448275864, 20.116196551724137, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.99153448275862, 19.866872413793104, 19.866872413793104, 19.99153448275862, 20.05386551724138, 19.866872413793104, 19.99153448275862, 19.866872413793104, 19.99153448275862, 19.866872413793104]",[],[]
4,"[99.58258965517243, 100.16102068965517, 99.65971379310346, 99.9682103448276, 99.69827586206897, 100.00677241379312, 100.04533448275863, 99.92964827586208, 99.62115172413793, 99.9682103448276, 99.89108620689656, 99.85252413793104, 99.85252413793104, 99.7368379310345, 100.08389655172415, 99.9682103448276, 99.7754, 99.58258965517243, 99.85252413793104, 100.00677241379312, 100.08389655172415, 100.08389655172415, 100.04533448275863, 99.92964827586208, 100.12245862068967, 99.7754, 100.12245862068967, 99.85252413793104, 99.85252413793104, 99.65971379310346, 100.12245862068967, 100.04533448275863, 100.04533448275863, 100.04533448275863, 100.31526896551725, 100.27670689655173, 100.08389655172415, 99.89108620689656, 100.04533448275863, 100.12245862068967, 100.16102068965517, 99.9682103448276, 100.04533448275863, 100.1995827586207, 99.38977931034485, 99.81396206896552, 99.7754, 100.00677241379312, 99.89108620689656, 99.7368379310345, 99.85252413793104, 99.89108620689656, 99.9682103448276, 100.04533448275863, 99.85252413793104, 99.46690344827587, 100.04533448275863, 99.7754, 100.04533448275863, 99.7368379310345, 99.81396206896552, 100.12245862068967, 99.9682103448276, 99.92964827586208, 100.00677241379312, 99.7754, 99.62115172413793, 99.62115172413793, 100.04533448275863, 99.9682103448276, 100.04533448275863, 99.9682103448276, 99.81396206896552, 99.65971379310346, 100.1995827586207, 99.89108620689656, 100.04533448275863, 100.04533448275863, 99.7368379310345, 99.9682103448276, 99.81396206896552, 99.92964827586208, 100.16102068965517, 99.9682103448276, 99.92964827586208, 100.00677241379312, 100.12245862068967, 100.04533448275863, 99.89108620689656, 100.1995827586207, 100.04533448275863, 99.9682103448276, 100.12245862068967, 100.23814482758621, 99.81396206896552, 100.23814482758621, 100.16102068965517, 99.89108620689656, 100.12245862068967, 100.1995827586207, 100.04533448275863, 99.9682103448276, 99.7754, 99.65971379310346, 100.00677241379312, 99.81396206896552, 99.7368379310345, 99.81396206896552, 99.92964827586208, 100.08389655172415, 100.12245862068967, 99.81396206896552, 99.9682103448276, 99.92964827586208, 99.9682103448276, 99.7754, 100.04533448275863, 100.27670689655173, 99.9682103448276, 99.89108620689656, 100.08389655172415, 99.85252413793104, 100.00677241379312, 99.9682103448276]","[20.240858620689657, 19.929203448275864, 20.05386551724138, 19.99153448275862, 20.116196551724137, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.116196551724137, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.116196551724137, 20.05386551724138, 20.178527586206897, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.804541379310344, 20.05386551724138, 19.929203448275864, 20.05386551724138, 19.866872413793104, 19.866872413793104, 19.866872413793104, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.99153448275862, 20.178527586206897, 19.99153448275862, 19.99153448275862, 19.929203448275864, 20.05386551724138, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.866872413793104, 20.116196551724137, 20.116196551724137, 19.929203448275864, 19.866872413793104, 20.116196551724137, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.240858620689657, 20.240858620689657, 19.99153448275862, 19.929203448275864, 19.804541379310344, 19.742210344827587, 19.804541379310344, 19.804541379310344, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.804541379310344, 19.61754827586207, 19.99153448275862, 19.804541379310344, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.679879310344827, 19.742210344827587, 19.679879310344827, 19.55521724137931, 19.742210344827587, 19.742210344827587, 19.866872413793104, 19.99153448275862, 19.804541379310344, 19.929203448275864, 19.804541379310344, 19.61754827586207, 19.679879310344827, 19.492886206896554, 19.55521724137931, 19.804541379310344, 19.804541379310344, 19.804541379310344, 19.679879310344827, 19.866872413793104, 19.742210344827587, 19.55521724137931, 19.61754827586207, 19.492886206896554, 19.492886206896554, 19.804541379310344, 20.739506896551724, 20.677175862068967, 20.365520689655174, 20.240858620689657, 20.614844827586207, 20.49018275862069, 20.42785172413793, 20.365520689655174, 20.42785172413793, 20.303189655172414, 20.365520689655174, 20.178527586206897, 20.303189655172414, 20.178527586206897, 20.240858620689657, 20.178527586206897, 20.240858620689657, 20.240858620689657, 19.929203448275864, 19.929203448275864, 20.116196551724137, 20.240858620689657, 20.05386551724138, 20.116196551724137]",[],[]
5,"[100.04533448275863, 99.9682103448276, 99.9682103448276, 99.81396206896552, 99.89108620689656, 99.92964827586208, 100.08389655172415, 101.04794827586208, 99.85252413793104, 100.27670689655173, 100.12245862068967, 99.81396206896552, 100.08389655172415, 100.16102068965517, 100.12245862068967, 100.00677241379312, 99.81396206896552, 100.04533448275863, 100.1995827586207, 99.92964827586208, 100.1995827586207, 100.1995827586207, 99.7368379310345, 99.92964827586208, 100.00677241379312, 100.08389655172415, 100.27670689655173, 99.92964827586208, 100.00677241379312, 100.16102068965517, 99.9682103448276, 100.16102068965517, 99.58258965517243, 100.1995827586207, 99.89108620689656, 100.00677241379312, 99.89108620689656, 99.65971379310346, 99.9682103448276, 100.12245862068967, 100.31526896551725, 99.81396206896552, 100.00677241379312, 99.85252413793104, 100.12245862068967, 100.04533448275863, 99.7368379310345, 99.81396206896552, 100.12245862068967, 99.92964827586208, 100.00677241379312, 99.92964827586208, 100.16102068965517, 99.89108620689656, 99.62115172413793, 100.16102068965517, 100.00677241379312, 99.9682103448276, 100.12245862068967, 99.7368379310345, 99.5440275862069, 100.1995827586207, 100.1995827586207, 99.92964827586208, 99.92964827586208, 100.23814482758621, 100.00677241379312, 100.08389655172415, 99.9682103448276, 99.92964827586208, 99.81396206896552, 100.00677241379312, 100.12245862068967, 99.9682103448276, 100.27670689655173, 100.1995827586207, 100.00677241379312, 100.12245862068967, 99.89108620689656, 100.16102068965517, 100.16102068965517, 100.12245862068967, 100.16102068965517, 100.00677241379312, 99.69827586206897, 99.89108620689656, 100.08389655172415, 100.16102068965517, 99.65971379310346, 99.89108620689656, 99.7754, 100.04533448275863, 99.7754, 99.9682103448276, 99.85252413793104, 99.7754, 100.04533448275863, 99.7368379310345, 99.81396206896552, 99.9682103448276, 100.39239310344828, 100.35383103448277, 99.89108620689656, 100.08389655172415, 100.27670689655173, 99.69827586206897, 99.65971379310346, 99.89108620689656, 100.00677241379312, 99.92964827586208, 99.69827586206897, 100.16102068965517]","[20.05386551724138, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.116196551724137, 20.05386551724138, 19.866872413793104, 19.99153448275862, 20.05386551724138, 20.116196551724137, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.866872413793104, 19.804541379310344, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.929203448275864, 20.303189655172414, 19.99153448275862, 19.929203448275864, 19.929203448275864, 20.178527586206897, 19.929203448275864, 19.929203448275864, 20.05386551724138, 19.99153448275862, 20.05386551724138, 19.866872413793104, 19.929203448275864, 19.99153448275862, 19.866872413793104, 19.929203448275864, 19.929203448275864, 19.929203448275864, 19.61754827586207, 19.742210344827587, 19.929203448275864, 19.929203448275864, 19.804541379310344, 19.866872413793104, 19.929203448275864, 19.804541379310344, 20.05386551724138, 19.742210344827587, 19.866872413793104, 19.804541379310344, 19.742210344827587, 19.742210344827587, 19.929203448275864, 19.929203448275864, 19.866872413793104, 19.929203448275864, 20.05386551724138, 19.866872413793104, 19.99153448275862, 19.61754827586207, 19.866872413793104, 19.99153448275862, 19.99153448275862, 19.99153448275862, 20.116196551724137, 19.929203448275864, 19.866872413793104, 20.116196551724137, 19.866872413793104, 20.116196551724137, 19.866872413793104, 19.866872413793104, 20.05386551724138, 19.804541379310344, 19.742210344827587, 19.99153448275862, 19.866872413793104, 19.929203448275864, 19.866872413793104, 19.742210344827587, 19.61754827586207, 19.742210344827587, 19.804541379310344, 19.804541379310344, 19.55521724137931, 19.804541379310344, 19.742210344827587, 19.679879310344827, 19.866872413793104, 19.866872413793104, 19.866872413793104, 19.804541379310344, 19.742210344827587, 19.804541379310344, 19.866872413793104, 19.742210344827587, 19.742210344827587, 19.742210344827587, 19.99153448275862, 20.05386551724138, 19.929203448275864, 19.679879310344827, 19.866872413793104, 20.05386551724138, 20.42785172413793, 20.42785172413793, 20.42785172413793, 20.49018275862069, 20.365520689655174, 20.116196551724137, 20.240858620689657, 20.42785172413793]",[],[]
