,0,1,2,3
0,"[99.81396206896552, 100.1995827586207, 99.81396206896552, 100.16102068965517, 100.16102068965517, 99.92964827586208, 100.04533448275863, 99.7754, 99.7754, 99.81396206896552, 100.23814482758621, 100.08389655172415, 100.00677241379312, 100.08389655172415, 99.7368379310345, 99.85252413793104, 100.1995827586207, 99.89108620689656, 100.1995827586207, 99.7754, 99.92964827586208, 100.00677241379312, 100.08389655172415, 99.81396206896552, 100.04533448275863, 100.27670689655173, 99.81396206896552, 99.92964827586208, 99.9682103448276, 99.9682103448276, 99.89108620689656, 99.89108620689656, 99.65971379310346, 99.7754, 99.7368379310345, 100.00677241379312, 100.00677241379312, 100.04533448275863, 100.23814482758621, 100.04533448275863, 99.92964827586208, 99.9682103448276, 100.1995827586207, 99.85252413793104, 99.92964827586208, 99.81396206896552, 99.81396206896552, 100.12245862068967, 100.08389655172415, 99.9682103448276, 99.69827586206897, 100.35383103448277, 100.12245862068967, 99.9682103448276, 100.1995827586207, 99.7754, 99.92964827586208, 99.92964827586208, 99.89108620689656, 100.04533448275863, 99.89108620689656, 99.7368379310345, 100.1995827586207, 100.04533448275863, 100.39239310344828, 99.69827586206897, 99.9682103448276, 99.7368379310345, 99.9682103448276, 99.9682103448276, 99.92964827586208, 99.7754, 100.16102068965517, 99.9682103448276, 99.85252413793104, 100.04533448275863, 100.23814482758621, 100.00677241379312, 100.08389655172415, 100.27670689655173, 100.23814482758621, 99.7754, 99.58258965517243, 100.08389655172415, 99.92964827586208, 100.1995827586207, 100.35383103448277, 99.7754, 99.7754, 100.31526896551725, 100.27670689655173, 100.31526896551725, 99.62115172413793, 99.7754, 100.04533448275863, 99.85252413793104, 100.08389655172415, 99.81396206896552, 99.9682103448276, 100.00677241379312, 99.81396206896552, 100.16102068965517, 99.7754, 99.85252413793104, 100.12245862068967, 100.04533448275863, 100.00677241379312, 99.65971379310346, 99.9682103448276, 99.85252413793104, 99.85252413793104, 99.9682103448276, 100.00677241379312, 100.12245862068967, 99.9682103448276, 99.81396206896552, 100.12245862068967, 99.85252413793104, 100.16102068965517, 100.00677241379312, 100.1995827586207, 99.85252413793104, 99.69827586206897, 100.00677241379312]","[20.116196551724137, 19.929203448275864, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.116196551724137, 19.929203448275864, 19.99153448275862, 19.929203448275864, 20.116196551724137, 20.05386551724138, 20.05386551724138, 20.116196551724137, 20.05386551724138, 19.929203448275864, 20.116196551724137, 19.99153448275862, 19.929203448275864, 19.99153448275862, 20.05386551724138, 20.116196551724137, 20.05386551724138, 19.99153448275862, 20.05386551724138, 20.116196551724137, 19.99153448275862, 19.929203448275864, 19.804541379310344, 19.99153448275862, 19.866872413793104, 19.866872413793104, 19.804541379310344, 19.866872413793104, 20.116196551724137, 19.929203448275864, 19.99153448275862, 19.866872413793104, 19.804541379310344, 19.99153448275862, 19.866872413793104, 19.929203448275864, 19.679879310344827, 19.866872413793104, 19.866872413793104, 19.866872413793104, 19.804541379310344, 19.804541379310344, 19.929203448275864, 19.866872413793104, 19.929203448275864, 19.804541379310344, 19.99153448275862, 19.866872413793104, 19.929203448275864, 19.866872413793104, 19.866872413793104, 19.929203448275864, 19.929203448275864, 19.866872413793104, 19.929203448275864, 19.804541379310344, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.929203448275864, 19.804541379310344, 19.929203448275864, 19.866872413793104, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.929203448275864, 19.866872413793104, 19.99153448275862, 20.116196551724137, 20.116196551724137, 20.05386551724138, 20.05386551724138, 19.929203448275864, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.99153448275862, 19.929203448275864, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.05386551724138, 19.866872413793104, 19.866872413793104, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.804541379310344, 19.929203448275864, 19.929203448275864, 20.05386551724138, 19.929203448275864, 20.05386551724138, 19.929203448275864, 19.99153448275862, 19.804541379310344, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.866872413793104, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.116196551724137, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.99153448275862]",[],[]
1,"[100.04533448275863, 99.69827586206897, 99.89108620689656, 99.50546551724139, 100.16102068965517, 100.08389655172415, 100.04533448275863, 100.16102068965517, 100.04533448275863, 100.12245862068967, 100.08389655172415, 100.08389655172415, 99.92964827586208, 99.81396206896552, 99.69827586206897, 100.16102068965517, 100.04533448275863, 99.85252413793104, 100.04533448275863, 100.16102068965517, 99.9682103448276, 100.04533448275863, 99.89108620689656, 100.08389655172415, 99.9682103448276, 100.08389655172415, 100.27670689655173, 100.00677241379312, 100.04533448275863, 99.81396206896552, 99.7368379310345, 99.7368379310345, 100.12245862068967, 100.1995827586207, 100.08389655172415, 99.89108620689656, 100.31526896551725, 99.9682103448276, 100.31526896551725, 100.1995827586207, 99.92964827586208, 99.9682103448276, 100.23814482758621, 100.12245862068967, 99.7754, 100.04533448275863, 100.31526896551725, 100.12245862068967, 100.12245862068967, 99.85252413793104, 99.89108620689656, 99.81396206896552, 99.85252413793104, 99.7754, 100.00677241379312, 99.92964827586208, 100.00677241379312, 100.12245862068967, 100.12245862068967, 99.7754, 100.27670689655173, 100.00677241379312, 100.12245862068967, 100.08389655172415, 100.00677241379312, 100.04533448275863, 100.04533448275863, 99.81396206896552, 99.81396206896552, 99.9682103448276, 100.16102068965517, 100.00677241379312, 99.85252413793104, 100.08389655172415, 100.00677241379312, 99.89108620689656, 100.27670689655173, 100.23814482758621, 99.9682103448276, 99.92964827586208, 99.81396206896552, 100.23814482758621, 100.12245862068967, 100.31526896551725, 100.00677241379312, 100.16102068965517, 99.69827586206897, 100.12245862068967, 100.16102068965517, 100.16102068965517, 99.7368379310345, 99.7368379310345, 100.04533448275863, 99.92964827586208, 100.00677241379312, 99.7754, 99.7754, 99.7368379310345, 100.1995827586207, 100.1995827586207, 100.00677241379312, 100.00677241379312, 99.81396206896552, 100.04533448275863, 99.7754, 100.12245862068967, 99.89108620689656, 99.89108620689656, 99.69827586206897, 100.23814482758621, 100.23814482758621, 100.04533448275863, 100.00677241379312, 100.12245862068967, 99.92964827586208, 100.04533448275863, 99.81396206896552, 99.69827586206897, 99.9682103448276, 100.08389655172415, 100.08389655172415, 99.9682103448276, 100.00677241379312, 100.1995827586207]","[20.05386551724138, 20.05386551724138, 20.05386551724138, 20.116196551724137, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.05386551724138, 20.240858620689657, 20.116196551724137, 19.929203448275864, 19.929203448275864, 20.05386551724138, 19.866872413793104, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.929203448275864, 19.99153448275862, 20.05386551724138, 20.116196551724137, 20.05386551724138, 20.05386551724138, 19.929203448275864, 20.178527586206897, 19.99153448275862, 19.929203448275864, 19.804541379310344, 20.05386551724138, 19.99153448275862, 20.178527586206897, 20.05386551724138, 20.116196551724137, 20.178527586206897, 20.05386551724138, 20.116196551724137, 19.99153448275862, 19.929203448275864, 19.929203448275864, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.116196551724137, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.178527586206897, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.866872413793104, 19.99153448275862, 20.116196551724137, 19.99153448275862, 19.99153448275862, 19.866872413793104, 20.116196551724137, 19.99153448275862, 19.866872413793104, 20.05386551724138, 19.99153448275862, 19.866872413793104, 19.866872413793104, 19.99153448275862, 19.99153448275862, 19.929203448275864, 20.05386551724138, 19.929203448275864, 20.116196551724137, 20.05386551724138, 20.116196551724137, 19.99153448275862, 20.240858620689657, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.866872413793104, 19.99153448275862, 20.05386551724138, 19.929203448275864, 20.05386551724138, 20.116196551724137, 19.929203448275864, 19.804541379310344, 19.99153448275862, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.116196551724137, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.240858620689657, 20.240858620689657, 20.05386551724138, 19.866872413793104, 19.929203448275864, 19.99153448275862, 19.929203448275864, 20.116196551724137, 20.05386551724138, 19.929203448275864, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.240858620689657, 19.929203448275864, 20.05386551724138, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.929203448275864]",[],[]
2,"[99.89108620689656, 100.23814482758621, 100.00677241379312, 100.12245862068967, 100.31526896551725, 99.81396206896552, 100.04533448275863, 100.04533448275863, 100.00677241379312, 100.00677241379312, 99.89108620689656, 100.12245862068967, 99.92964827586208, 100.16102068965517, 100.1995827586207, 100.00677241379312, 99.9682103448276, 99.89108620689656, 100.04533448275863, 100.12245862068967, 99.89108620689656, 100.08389655172415, 99.81396206896552, 99.81396206896552, 99.89108620689656, 99.7368379310345, 100.04533448275863, 100.04533448275863, 100.23814482758621, 99.89108620689656, 99.69827586206897, 100.23814482758621, 100.1995827586207, 99.89108620689656, 100.27670689655173, 99.9682103448276, 100.1995827586207, 100.04533448275863, 99.92964827586208, 99.92964827586208, 99.81396206896552, 100.04533448275863, 100.16102068965517, 100.12245862068967, 99.9682103448276, 100.08389655172415, 100.27670689655173, 99.92964827586208, 99.81396206896552, 99.85252413793104, 99.81396206896552, 100.00677241379312, 100.00677241379312, 100.16102068965517, 100.12245862068967, 100.1995827586207, 100.00677241379312, 100.08389655172415, 99.89108620689656, 99.9682103448276, 99.85252413793104, 100.04533448275863, 100.00677241379312, 100.00677241379312, 100.04533448275863, 99.7754, 100.00677241379312, 100.27670689655173, 100.00677241379312, 100.00677241379312, 100.08389655172415, 99.81396206896552, 99.38977931034485, 100.58520344827586, 99.89108620689656, 100.04533448275863, 100.23814482758621, 99.92964827586208, 100.12245862068967, 100.27670689655173, 99.89108620689656, 99.89108620689656, 99.9682103448276, 100.00677241379312, 100.04533448275863, 100.12245862068967, 100.04533448275863, 99.9682103448276, 99.9682103448276, 99.92964827586208, 100.00677241379312, 99.81396206896552, 99.85252413793104, 99.85252413793104, 100.04533448275863, 100.1995827586207, 99.89108620689656, 99.65971379310346, 99.85252413793104, 100.16102068965517, 100.00677241379312, 100.16102068965517, 99.9682103448276, 100.27670689655173, 99.92964827586208, 99.92964827586208, 100.31526896551725, 100.12245862068967, 100.08389655172415, 99.92964827586208, 99.89108620689656, 100.08389655172415, 100.08389655172415, 100.12245862068967, 99.9682103448276, 99.92964827586208, 100.00677241379312, 100.16102068965517, 100.31526896551725, 99.92964827586208, 100.12245862068967, 100.23814482758621, 99.62115172413793, 99.69827586206897]","[19.866872413793104, 20.05386551724138, 20.116196551724137, 20.240858620689657, 19.99153448275862, 20.116196551724137, 19.99153448275862, 20.116196551724137, 19.99153448275862, 20.116196551724137, 20.178527586206897, 19.99153448275862, 20.05386551724138, 20.178527586206897, 20.05386551724138, 19.99153448275862, 20.116196551724137, 19.929203448275864, 20.116196551724137, 19.804541379310344, 20.178527586206897, 20.116196551724137, 19.866872413793104, 19.99153448275862, 19.866872413793104, 19.929203448275864, 19.99153448275862, 20.05386551724138, 19.866872413793104, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.929203448275864, 19.804541379310344, 20.05386551724138, 20.05386551724138, 19.804541379310344, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.866872413793104, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.929203448275864, 20.05386551724138, 19.929203448275864, 20.05386551724138, 19.99153448275862, 19.929203448275864, 19.99153448275862, 20.05386551724138, 19.99153448275862, 19.866872413793104, 19.929203448275864, 19.929203448275864, 20.05386551724138, 19.99153448275862, 20.05386551724138, 19.99153448275862, 19.929203448275864, 19.866872413793104, 20.116196551724137, 19.929203448275864, 19.99153448275862, 19.866872413793104, 19.929203448275864, 20.05386551724138, 19.866872413793104, 20.05386551724138, 19.929203448275864, 20.05386551724138, 20.05386551724138, 19.99153448275862, 19.929203448275864, 20.05386551724138, 19.866872413793104, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.804541379310344, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.116196551724137, 20.05386551724138, 20.116196551724137, 19.929203448275864, 19.99153448275862, 19.742210344827587, 20.116196551724137, 19.866872413793104, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.804541379310344, 19.866872413793104, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.866872413793104, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.99153448275862]",[],[]
3,"[99.9682103448276, 99.92964827586208, 99.89108620689656, 99.81396206896552, 99.81396206896552, 99.69827586206897, 99.92964827586208, 99.89108620689656, 99.85252413793104, 100.00677241379312, 100.04533448275863, 99.85252413793104, 100.12245862068967, 100.08389655172415, 100.16102068965517, 100.12245862068967, 100.08389655172415, 99.85252413793104, 100.04533448275863, 99.9682103448276, 99.85252413793104, 100.12245862068967, 100.04533448275863, 99.69827586206897, 100.00677241379312, 99.85252413793104, 99.92964827586208, 100.23814482758621, 100.1995827586207, 100.12245862068967, 99.69827586206897, 99.85252413793104, 99.85252413793104, 99.62115172413793, 100.1995827586207, 100.12245862068967, 99.81396206896552, 100.04533448275863, 100.04533448275863, 99.7368379310345, 99.92964827586208, 100.12245862068967, 99.92964827586208, 100.08389655172415, 100.12245862068967, 99.92964827586208, 100.08389655172415, 100.16102068965517, 99.89108620689656, 100.12245862068967, 100.04533448275863, 100.1995827586207, 99.81396206896552, 99.7368379310345, 100.16102068965517, 99.89108620689656, 100.04533448275863, 100.04533448275863, 99.92964827586208, 99.85252413793104, 100.12245862068967, 100.00677241379312, 99.85252413793104, 100.08389655172415, 100.04533448275863, 100.04533448275863, 100.1995827586207, 100.00677241379312, 99.81396206896552, 100.12245862068967, 100.00677241379312, 100.00677241379312, 99.58258965517243, 99.9682103448276, 100.04533448275863, 99.92964827586208, 99.92964827586208, 100.04533448275863, 99.92964827586208, 99.81396206896552, 100.12245862068967, 100.04533448275863, 99.9682103448276, 99.9682103448276, 99.85252413793104, 100.04533448275863, 99.92964827586208, 100.1995827586207, 99.85252413793104, 99.89108620689656, 100.08389655172415, 99.85252413793104, 100.23814482758621, 100.04533448275863, 99.85252413793104, 100.12245862068967, 99.89108620689656, 100.00677241379312, 100.12245862068967, 99.9682103448276, 100.12245862068967, 100.08389655172415, 100.08389655172415, 99.92964827586208, 99.92964827586208, 99.92964827586208, 99.92964827586208, 100.23814482758621, 99.89108620689656, 99.92964827586208, 100.04533448275863, 99.89108620689656, 99.65971379310346, 100.12245862068967, 100.16102068965517, 100.00677241379312, 100.16102068965517, 100.1995827586207, 100.12245862068967, 100.04533448275863, 100.16102068965517, 99.89108620689656, 100.04533448275863, 100.12245862068967]","[20.05386551724138, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.866872413793104, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.866872413793104, 20.116196551724137, 20.116196551724137, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.866872413793104, 19.866872413793104, 20.05386551724138, 20.116196551724137, 19.99153448275862, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.116196551724137, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.804541379310344, 19.99153448275862, 19.99153448275862, 20.116196551724137, 19.929203448275864, 19.99153448275862, 19.929203448275864, 19.929203448275864, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.116196551724137, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.929203448275864, 19.929203448275864, 19.929203448275864, 19.99153448275862, 20.116196551724137, 20.116196551724137, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.929203448275864, 20.116196551724137, 20.05386551724138, 20.116196551724137, 19.99153448275862, 20.178527586206897, 19.99153448275862, 20.116196551724137, 19.929203448275864, 19.866872413793104, 20.05386551724138, 19.804541379310344, 20.178527586206897, 19.929203448275864, 19.99153448275862, 20.116196551724137, 19.929203448275864, 19.929203448275864, 19.99153448275862, 20.05386551724138, 19.804541379310344, 19.99153448275862, 20.116196551724137, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.929203448275864, 19.929203448275864, 19.929203448275864, 20.178527586206897, 19.929203448275864, 19.866872413793104, 19.866872413793104, 19.99153448275862, 19.929203448275864, 19.866872413793104, 19.929203448275864, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.99153448275862, 20.116196551724137, 20.05386551724138, 20.116196551724137, 19.929203448275864, 19.804541379310344, 20.05386551724138, 20.116196551724137, 19.929203448275864, 19.99153448275862, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.178527586206897, 19.929203448275864, 19.99153448275862]",[],[]
4,"[100.16102068965517, 100.08389655172415, 99.7754, 99.9682103448276, 99.89108620689656, 100.12245862068967, 100.00677241379312, 99.9682103448276, 100.00677241379312, 100.1995827586207, 100.16102068965517, 100.12245862068967, 100.04533448275863, 99.9682103448276, 99.92964827586208, 99.81396206896552, 100.04533448275863, 100.04533448275863, 99.9682103448276, 100.16102068965517, 99.9682103448276, 100.27670689655173, 99.9682103448276, 100.12245862068967, 100.08389655172415, 100.1995827586207, 99.92964827586208, 100.08389655172415, 100.12245862068967, 99.89108620689656, 99.89108620689656, 99.7754, 100.16102068965517, 99.85252413793104, 99.81396206896552, 100.00677241379312, 100.00677241379312, 100.31526896551725, 99.92964827586208, 99.85252413793104, 99.89108620689656, 100.12245862068967, 99.9682103448276, 99.9682103448276, 99.9682103448276, 99.92964827586208, 99.81396206896552, 100.27670689655173, 100.23814482758621, 99.7754, 100.04533448275863, 100.00677241379312, 99.9682103448276, 99.31265517241381, 100.46951724137932, 100.04533448275863, 100.08389655172415, 99.9682103448276, 100.1995827586207, 100.31526896551725, 99.81396206896552, 100.31526896551725, 100.1995827586207, 99.85252413793104, 99.85252413793104, 100.00677241379312, 100.00677241379312, 100.1995827586207, 99.85252413793104, 100.16102068965517, 99.85252413793104, 99.89108620689656, 100.23814482758621, 99.89108620689656, 99.92964827586208, 99.92964827586208, 99.92964827586208, 99.85252413793104, 100.1995827586207, 99.7368379310345, 99.7754, 99.69827586206897, 100.1995827586207, 99.85252413793104, 100.00677241379312, 99.9682103448276, 100.23814482758621, 99.92964827586208, 99.92964827586208, 99.9682103448276, 99.92964827586208, 99.85252413793104, 100.08389655172415, 100.12245862068967, 100.12245862068967, 99.89108620689656, 99.9682103448276, 100.23814482758621, 100.16102068965517, 100.12245862068967, 100.12245862068967, 100.12245862068967, 100.12245862068967, 99.9682103448276, 100.00677241379312, 99.89108620689656, 100.04533448275863, 100.08389655172415, 100.04533448275863, 99.89108620689656, 99.89108620689656, 100.12245862068967, 100.08389655172415, 99.85252413793104, 99.65971379310346, 100.00677241379312, 99.65971379310346, 100.12245862068967, 99.89108620689656, 100.08389655172415, 100.1995827586207, 100.08389655172415, 100.04533448275863, 100.12245862068967]","[19.99153448275862, 20.240858620689657, 20.116196551724137, 20.116196551724137, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.116196551724137, 19.99153448275862, 19.99153448275862, 20.116196551724137, 20.05386551724138, 20.05386551724138, 20.05386551724138, 19.929203448275864, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.929203448275864, 20.178527586206897, 20.116196551724137, 20.05386551724138, 20.178527586206897, 20.116196551724137, 20.116196551724137, 19.99153448275862, 20.178527586206897, 20.05386551724138, 20.116196551724137, 20.05386551724138, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.178527586206897, 20.05386551724138, 19.99153448275862, 20.240858620689657, 20.116196551724137, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.866872413793104, 20.05386551724138, 19.99153448275862, 19.929203448275864, 20.116196551724137, 19.99153448275862, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.866872413793104, 20.178527586206897, 19.866872413793104, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.178527586206897, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.116196551724137, 20.05386551724138, 19.804541379310344, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.178527586206897, 19.866872413793104, 20.05386551724138, 20.05386551724138, 20.178527586206897, 20.116196551724137, 19.99153448275862, 20.116196551724137, 19.929203448275864, 20.116196551724137, 19.99153448275862, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.178527586206897, 20.178527586206897, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.804541379310344, 20.116196551724137, 20.116196551724137, 20.05386551724138, 20.116196551724137, 20.116196551724137, 19.929203448275864, 20.05386551724138, 20.116196551724137, 20.178527586206897, 19.99153448275862, 19.99153448275862, 20.116196551724137, 20.05386551724138, 19.929203448275864, 19.99153448275862, 19.866872413793104, 20.116196551724137, 19.99153448275862, 19.99153448275862, 19.99153448275862, 20.05386551724138, 19.929203448275864, 19.804541379310344, 19.929203448275864, 20.116196551724137, 19.929203448275864, 19.929203448275864, 19.866872413793104, 20.05386551724138, 19.99153448275862, 19.929203448275864, 19.99153448275862]",[],[]
5,"[100.27670689655173, 100.00677241379312, 99.58258965517243, 99.9682103448276, 99.81396206896552, 99.89108620689656, 99.89108620689656, 100.00677241379312, 99.9682103448276, 100.04533448275863, 99.69827586206897, 99.62115172413793, 100.27670689655173, 99.9682103448276, 99.89108620689656, 100.08389655172415, 99.58258965517243, 99.65971379310346, 99.85252413793104, 99.89108620689656, 99.9682103448276, 100.00677241379312, 100.23814482758621, 99.92964827586208, 99.92964827586208, 100.00677241379312, 100.08389655172415, 100.16102068965517, 100.23814482758621, 99.69827586206897, 99.85252413793104, 99.46690344827587, 100.1995827586207, 99.89108620689656, 100.23814482758621, 100.27670689655173, 100.04533448275863, 100.12245862068967, 99.9682103448276, 100.00677241379312, 99.9682103448276, 99.92964827586208, 99.81396206896552, 99.92964827586208, 99.89108620689656, 100.08389655172415, 99.92964827586208, 99.92964827586208, 99.89108620689656, 100.1995827586207, 100.35383103448277, 99.7368379310345, 100.04533448275863, 99.9682103448276, 99.9682103448276, 99.85252413793104, 99.7754, 100.27670689655173, 100.1995827586207, 100.08389655172415, 99.9682103448276, 99.42834137931035, 100.31526896551725, 100.16102068965517, 100.27670689655173, 100.1995827586207, 99.7754, 99.85252413793104, 99.92964827586208, 99.81396206896552, 100.12245862068967, 100.04533448275863, 100.27670689655173, 100.12245862068967, 99.7754, 99.9682103448276, 99.92964827586208, 100.04533448275863, 100.16102068965517, 100.08389655172415, 99.7754, 99.92964827586208, 99.89108620689656, 100.27670689655173, 100.04533448275863, 100.08389655172415, 99.92964827586208, 100.04533448275863, 99.9682103448276, 100.27670689655173, 100.12245862068967, 99.81396206896552, 99.89108620689656, 100.00677241379312, 100.00677241379312, 100.16102068965517, 99.92964827586208, 99.9682103448276, 100.12245862068967, 100.1995827586207, 100.16102068965517, 99.9682103448276, 100.00677241379312, 99.7368379310345, 99.65971379310346, 99.89108620689656, 99.7368379310345, 100.12245862068967, 100.31526896551725, 100.04533448275863, 100.16102068965517, 100.16102068965517, 100.27670689655173, 99.65971379310346, 99.92964827586208, 100.04533448275863, 99.69827586206897, 99.58258965517243, 100.00677241379312, 100.08389655172415, 100.12245862068967, 100.16102068965517, 100.35383103448277, 99.92964827586208]","[19.929203448275864, 19.99153448275862, 19.929203448275864, 20.05386551724138, 20.05386551724138, 19.929203448275864, 19.929203448275864, 19.929203448275864, 20.116196551724137, 20.05386551724138, 19.99153448275862, 20.240858620689657, 20.05386551724138, 20.116196551724137, 20.05386551724138, 20.116196551724137, 20.116196551724137, 20.05386551724138, 20.05386551724138, 20.178527586206897, 20.116196551724137, 19.99153448275862, 19.929203448275864, 20.05386551724138, 20.05386551724138, 20.05386551724138, 20.116196551724137, 19.99153448275862, 20.05386551724138, 19.99153448275862, 20.05386551724138, 19.99153448275862, 19.99153448275862, 20.116196551724137, 20.116196551724137, 20.116196551724137, 20.05386551724138, 19.804541379310344, 19.99153448275862, 19.866872413793104, 20.178527586206897, 19.866872413793104, 19.99153448275862, 20.178527586206897, 19.929203448275864, 19.929203448275864, 20.116196551724137, 19.99153448275862, 20.116196551724137, 20.116196551724137, 19.929203448275864, 19.929203448275864, 20.116196551724137, 20.116196551724137, 19.929203448275864, 19.99153448275862, 20.05386551724138, 20.116196551724137, 20.05386551724138, 20.178527586206897, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.866872413793104, 20.05386551724138, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.99153448275862, 20.178527586206897, 20.116196551724137, 19.99153448275862, 19.929203448275864, 20.116196551724137, 20.178527586206897, 19.99153448275862, 19.929203448275864, 20.116196551724137, 20.05386551724138, 19.99153448275862, 19.866872413793104, 19.99153448275862, 20.116196551724137, 20.116196551724137, 19.99153448275862, 19.929203448275864, 20.178527586206897, 20.05386551724138, 20.116196551724137, 19.99153448275862, 20.116196551724137, 19.929203448275864, 20.116196551724137, 19.866872413793104, 20.116196551724137, 20.116196551724137, 19.99153448275862, 20.240858620689657, 20.178527586206897, 20.116196551724137, 19.99153448275862, 20.116196551724137, 20.116196551724137, 20.116196551724137, 19.99153448275862, 20.05386551724138, 19.804541379310344, 20.05386551724138, 20.05386551724138, 20.240858620689657, 19.929203448275864, 20.116196551724137, 20.05386551724138, 20.05386551724138, 19.99153448275862, 20.178527586206897, 19.679879310344827, 19.99153448275862, 19.929203448275864, 19.929203448275864, 19.99153448275862, 19.99153448275862, 19.99153448275862, 19.99153448275862]",[],[]
