,0,1,2,3
0,"[20.029041379310346, 20.067603448275865, 20.183289655172416, 19.95191724137931, 20.144727586206898, 20.067603448275865, 20.067603448275865, 19.87479310344828, 20.067603448275865, 20.10616551724138, 20.029041379310346, 19.95191724137931, 20.029041379310346, 20.029041379310346, 19.990479310344828, 20.144727586206898, 20.10616551724138, 20.029041379310346, 20.144727586206898, 19.95191724137931, 19.91335517241379, 19.91335517241379, 20.029041379310346, 20.144727586206898, 19.95191724137931, 20.144727586206898, 19.797668965517243, 19.91335517241379, 19.95191724137931, 20.10616551724138, 20.029041379310346, 19.91335517241379, 19.95191724137931, 19.87479310344828, 19.91335517241379, 19.87479310344828, 19.990479310344828, 19.990479310344828, 20.029041379310346, 20.029041379310346, 19.990479310344828, 20.067603448275865, 19.990479310344828, 20.029041379310346, 19.990479310344828, 20.029041379310346, 19.990479310344828, 19.91335517241379, 19.91335517241379, 19.87479310344828, 19.95191724137931, 20.029041379310346]","[72.44974137931034, 72.38640689655172, 72.19640344827586, 72.32307241379308, 72.38640689655172, 72.25973793103448, 72.51307586206896, 72.13306896551724, 72.32307241379308, 72.32307241379308, 72.25973793103448, 72.25973793103448, 72.32307241379308, 72.32307241379308, 72.25973793103448, 72.51307586206896, 72.32307241379308, 72.19640344827586, 72.38640689655172, 72.25973793103448, 72.32307241379308, 72.19640344827586, 72.38640689655172, 72.32307241379308, 72.32307241379308, 72.38640689655172, 72.57641034482758, 72.38640689655172, 72.06973448275862, 72.25973793103448, 72.38640689655172, 72.6397448275862, 72.13306896551724, 72.19640344827586, 72.38640689655172, 72.19640344827586, 72.32307241379308, 72.32307241379308, 72.25973793103448, 72.38640689655172, 72.25973793103448, 72.32307241379308, 72.13306896551724, 72.32307241379308, 72.44974137931034, 72.32307241379308, 72.51307586206896, 72.19640344827586, 72.32307241379308, 72.38640689655172, 72.25973793103448, 72.82974827586207]","[10.109699999999997, 10.109699999999997, 9.928799999999995, 10.109699999999997, 10.169999999999998, 10.109699999999997, 9.989099999999997, 10.169999999999998, 9.989099999999997, 10.049399999999999, 10.109699999999997, 10.049399999999999, 9.928799999999995, 10.049399999999999, 10.109699999999997, 10.109699999999997, 10.049399999999999, 10.109699999999997, 10.049399999999999, 10.049399999999999, 10.049399999999999, 10.109699999999997, 9.989099999999997, 9.808199999999996, 10.109699999999997, 9.989099999999997, 10.230299999999996, 10.049399999999999, 9.989099999999997, 10.109699999999997, 10.109699999999997, 9.989099999999997, 10.049399999999999, 10.169999999999998, 10.169999999999998, 9.989099999999997, 10.109699999999997, 10.049399999999999, 9.989099999999997, 10.109699999999997, 10.109699999999997, 9.989099999999997, 10.109699999999997, 10.049399999999999, 10.109699999999997, 10.109699999999997, 10.169999999999998, 10.109699999999997, 10.049399999999999, 9.928799999999995, 10.109699999999997, 10.169999999999998]","[10.251958620689656, 9.988772413793104, 10.186162068965515, 9.988772413793104, 10.251958620689656, 10.251958620689656, 10.120365517241378, 10.186162068965515, 9.988772413793104, 10.054568965517241, 10.054568965517241, 9.988772413793104, 10.054568965517241, 9.922975862068963, 9.988772413793104, 10.186162068965515, 9.922975862068963, 9.85717931034483, 10.054568965517241, 10.120365517241378, 9.988772413793104, 9.922975862068963, 9.988772413793104, 9.85717931034483, 10.054568965517241, 10.120365517241378, 10.054568965517241, 10.120365517241378, 9.988772413793104, 9.85717931034483, 9.922975862068963, 9.988772413793104, 9.922975862068963, 9.922975862068963, 9.988772413793104, 9.988772413793104, 9.988772413793104, 9.922975862068963, 9.988772413793104, 9.922975862068963, 9.988772413793104, 9.922975862068963, 10.054568965517241, 9.85717931034483, 9.922975862068963, 9.988772413793104, 10.054568965517241, 9.922975862068963, 10.054568965517241, 9.52819655172414, 10.054568965517241, 9.988772413793104]"
