,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0.6307134628295898,1.4604036808013916,1.979597806930542,2.5629985332489014,3.1192314624786377,3.638227701187134,4.174861192703247,4.739629745483398,5.24352502822876,5.774475574493408,6.32799768447876,6.828809022903442,7.340599298477173,7.858704328536987,8.440043210983276,8.95897388458252,9.482039451599121,10.018333435058594,10.521135091781616,11.030388355255127,11.534376859664917,12.051515340805054,12.572394847869873,13.132138729095459,13.643762111663818,14.210172414779663,14.72760796546936,15.242787599563599,15.77506160736084,16.295454025268555,17.029896020889282,17.716689348220825,18.235164403915405,18.835774183273315,19.4111328125,19.946513891220093,20.47056221961975,21.02583599090576,21.549882411956787,22.05926251411438,22.564769983291626,23.068193435668945,23.569655418395996,24.18303394317627,24.67933177947998,25.180245876312256,25.695619821548462,26.20781970024109,26.73301362991333,27.240084886550903,27.744776964187622,28.25451922416687,28.76107621192932,29.274789094924927,29.7849178314209,30.299160718917847,30.850956678390503,31.36071538925171,31.866942882537842,32.37557339668274,32.883700370788574,33.4034059047699,33.910754442214966,34.422895193099976,34.94472670555115,35.463613748550415,35.97870469093323,36.49299120903015,37.05457925796509,37.567277669906616,38.09423494338989
1,"[-1.025848275862069, 18.525120689655175, 35.376744827586215, 14.82316206896552, 20.646034482758623, 20.10616551724138, 20.26041379310345, 19.759106896551724, 20.22185172413793, 20.029041379310346, 20.067603448275865, 19.990479310344828, 20.10616551724138, 20.067603448275865, 20.029041379310346, 20.067603448275865, 20.067603448275865, 19.95191724137931, 19.95191724137931, 20.029041379310346, 20.067603448275865, 20.183289655172416, 19.95191724137931, 20.144727586206898, 20.067603448275865, 20.067603448275865, 19.87479310344828, 20.067603448275865, 20.10616551724138, 20.029041379310346, 19.95191724137931, 20.029041379310346, 20.029041379310346, 19.990479310344828, 20.144727586206898, 20.10616551724138, 20.029041379310346, 20.144727586206898, 19.95191724137931, 19.91335517241379, 19.91335517241379, 20.029041379310346, 20.144727586206898, 19.95191724137931, 20.144727586206898, 19.797668965517243, 19.91335517241379, 19.95191724137931, 20.10616551724138, 20.029041379310346, 19.91335517241379, 19.95191724137931, 19.87479310344828, 19.91335517241379, 19.87479310344828, 19.990479310344828, 19.990479310344828, 20.029041379310346, 20.029041379310346, 19.990479310344828, 20.067603448275865, 19.990479310344828, 20.029041379310346, 19.990479310344828, 20.029041379310346, 19.990479310344828, 19.91335517241379, 19.91335517241379, 19.87479310344828, 19.95191724137931, 20.029041379310346]","[-4.881662068965518, 15.892048275862068, 35.779075862068964, 54.58941724137931, 73.33642413793103, 73.01975172413792, 72.82974827586207, 72.57641034482758, 72.57641034482758, 72.70307931034482, 72.38640689655172, 72.57641034482758, 72.6397448275862, 72.38640689655172, 72.57641034482758, 72.51307586206896, 72.57641034482758, 72.13306896551724, 72.32307241379308, 72.44974137931034, 72.38640689655172, 72.19640344827586, 72.32307241379308, 72.38640689655172, 72.25973793103448, 72.51307586206896, 72.13306896551724, 72.32307241379308, 72.32307241379308, 72.25973793103448, 72.25973793103448, 72.32307241379308, 72.32307241379308, 72.25973793103448, 72.51307586206896, 72.32307241379308, 72.19640344827586, 72.38640689655172, 72.25973793103448, 72.32307241379308, 72.19640344827586, 72.38640689655172, 72.32307241379308, 72.32307241379308, 72.38640689655172, 72.57641034482758, 72.38640689655172, 72.06973448275862, 72.25973793103448, 72.38640689655172, 72.6397448275862, 72.13306896551724, 72.19640344827586, 72.38640689655172, 72.19640344827586, 72.32307241379308, 72.32307241379308, 72.25973793103448, 72.38640689655172, 72.25973793103448, 72.32307241379308, 72.13306896551724, 72.32307241379308, 72.44974137931034, 72.32307241379308, 72.51307586206896, 72.19640344827586, 72.32307241379308, 72.38640689655172, 72.25973793103448, 72.82974827586207]","[-4.121100000000001, 16.3206, -6.774300000000001, 15.838199999999997, 10.833299999999998, 9.928799999999995, 10.230299999999996, 10.109699999999997, 10.049399999999999, 9.989099999999997, 10.109699999999997, 10.230299999999996, 10.230299999999996, 10.169999999999998, 10.169999999999998, 10.049399999999999, 10.049399999999999, 10.049399999999999, 9.928799999999995, 10.109699999999997, 10.109699999999997, 9.928799999999995, 10.109699999999997, 10.169999999999998, 10.109699999999997, 9.989099999999997, 10.169999999999998, 9.989099999999997, 10.049399999999999, 10.109699999999997, 10.049399999999999, 9.928799999999995, 10.049399999999999, 10.109699999999997, 10.109699999999997, 10.049399999999999, 10.109699999999997, 10.049399999999999, 10.049399999999999, 10.049399999999999, 10.109699999999997, 9.989099999999997, 9.808199999999996, 10.109699999999997, 9.989099999999997, 10.230299999999996, 10.049399999999999, 9.989099999999997, 10.109699999999997, 10.109699999999997, 9.989099999999997, 10.049399999999999, 10.169999999999998, 10.169999999999998, 9.989099999999997, 10.109699999999997, 10.049399999999999, 9.989099999999997, 10.109699999999997, 10.109699999999997, 9.989099999999997, 10.109699999999997, 10.049399999999999, 10.109699999999997, 10.109699999999997, 10.169999999999998, 10.109699999999997, 10.049399999999999, 9.928799999999995, 10.109699999999997, 10.169999999999998]","[-8.368465517241379, 12.02846551724138, 7.027927586206896, 17.48957931034483, 9.396603448275862, 10.186162068965515, 10.054568965517241, 9.85717931034483, 10.054568965517241, 10.054568965517241, 10.186162068965515, 9.922975862068963, 9.988772413793104, 9.922975862068963, 9.988772413793104, 9.922975862068963, 10.054568965517241, 10.054568965517241, 10.120365517241378, 10.251958620689656, 9.988772413793104, 10.186162068965515, 9.988772413793104, 10.251958620689656, 10.251958620689656, 10.120365517241378, 10.186162068965515, 9.988772413793104, 10.054568965517241, 10.054568965517241, 9.988772413793104, 10.054568965517241, 9.922975862068963, 9.988772413793104, 10.186162068965515, 9.922975862068963, 9.85717931034483, 10.054568965517241, 10.120365517241378, 9.988772413793104, 9.922975862068963, 9.988772413793104, 9.85717931034483, 10.054568965517241, 10.120365517241378, 10.054568965517241, 10.120365517241378, 9.988772413793104, 9.85717931034483, 9.922975862068963, 9.988772413793104, 9.922975862068963, 9.922975862068963, 9.988772413793104, 9.988772413793104, 9.988772413793104, 9.922975862068963, 9.988772413793104, 9.922975862068963, 9.988772413793104, 9.922975862068963, 10.054568965517241, 9.85717931034483, 9.922975862068963, 9.988772413793104, 10.054568965517241, 9.922975862068963, 10.054568965517241, 9.52819655172414, 10.054568965517241, 9.988772413793104]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"[500.0, 935.0542460311971, 435.05424603119707, 560.9894173303027, 547.0171958097666, 544.7631127558855, 531.2001791762492, 537.7175783669151, 534.5929702434995, 534.4244244682914, 533.5105124397063, 533.6233315003753, 533.5197971702946, 532.6058837896405, 532.4373347294669, 531.5234194159164, 530.6095027502968, 530.9893547275658, 531.451874602674, 531.2777110334993, 531.0950313893339, 529.7513565196119, 530.0305928960078, 529.8209920741583, 529.6383119282068, 529.4556316470484, 529.5742602978373, 529.5326665448423, 529.0819504180591, 529.0483428467486, 529.0692953628156, 529.061405615417, 529.0277979860236, 529.0360954611873, 529.0283101323379, 528.5775936770582, 528.543985777251, 527.7062706881076, 527.9151788380318, 528.2155999364468, 528.5160212081514, 528.4406047143574, 527.6028896823381, 527.8117978180168, 527.6549868842321, 527.7464057874358, 528.0468269429749, 528.1394332158449, 528.0756944621759, 528.0420865414101, 528.0672576709544, 528.159863981907, 528.787063153975, 529.087484867466, 529.7146844632374, 529.7184391415461, 529.7221938388961, 529.7193661485553, 529.6857589780723, 529.6940563399344, 529.686783256714, 529.6876810919448, 529.6870049255929, 529.6871718660648, 529.6870461419609, 529.6870771823124, 529.9874992995067, 530.2879215899907, 530.9151217627552, 531.0077294209838, 530.9728576648539]","[500.0, 1000.0, 1500.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0]","[500.0, 0.0, 500.0, 370.9076838032062, 350.07649193320634, 351.71627176863376, 350.46373015636533, 350.10318009236533, 350.03044094036534, 350.0435894769624, 350.03162932385544, 348.4409536658555, 346.85027340185553, 345.98373243785556, 345.1171880738556, 345.04443192185556, 344.97167478185554, 344.89891665385557, 344.941871701232, 344.9158232286107, 344.8440711412107, 344.87231187433883, 344.85518634407816, 344.6822384566782, 344.6104858098782, 344.61697091642975, 344.610876565331, 344.6112437760937, 344.6109429433959, 344.53919007719594, 344.52499949219595, 344.5333773500069, 344.5299456238389, 344.4581924394389, 344.3864390356389, 344.3722479130389, 344.3004941910389, 344.2863027502389, 344.2721112106389, 344.2579195722389, 344.1861653344389, 344.1926505847873, 344.41382471058733, 344.33335107343885, 344.340624395536, 344.33367976005104, 344.31948818705104, 344.3220534962666, 344.3197200433566, 344.2479658709566, 344.2544511153941, 344.24913816223966, 344.0761881898397, 343.90323787743966, 343.91365887470425, 343.9041797420349, 343.8899871708349, 343.892552660488, 343.89021904344867, 343.81846387284867, 343.8249492075049, 343.8190500266443, 343.80485713724426, 343.73310164844423, 343.66134594024425, 343.48839443204423, 343.41663816444424, 343.4024441780442, 343.41082404397855, 343.405742389512, 343.232790223112]","[500.0, 376.5601561608799, 641.5569753872271, 451.8436541144924, 465.98831064419034, 462.65328464944514, 462.56433663958546, 462.6286947038443, 462.61090272287026, 462.52195362163127, 461.48264447943393, 461.78680894027536, 461.79097126103636, 461.96933489623973, 461.9734989820352, 462.15186438227306, 462.07789990298045, 461.9889495171897, 461.5546941517938, 461.17417513546513, 461.19040816723975, 461.17509847546233, 461.17596929558755, 461.17513562485607, 460.79461610461016, 460.70806807642754, 460.50050892683635, 460.512314957112, 460.50252351907875, 460.48503552389303, 460.48801969203544, 460.485544745185, 460.4869933822532, 460.4881283936606, 460.48705794206217, 460.48737122068167, 460.6101366619397, 460.5761977854324, 460.4896493431532, 460.4970336974339, 460.5330088625918, 460.534144095413, 460.65690975808485, 460.622970820367, 460.53642259950163, 460.51893478395726, 460.4323862132229, 460.4397705784635, 460.5625359361767, 460.59851125852083, 460.5996466485282, 460.6356221473758, 460.6715978002716, 460.6727335208307, 460.673869263845, 460.67500502931443, 460.7109809036241, 460.712116845597, 460.74809289641007, 460.7492290148864, 460.78520524220295, 460.7702866373792, 460.7810809489036, 460.8170573302684, 460.8181937792965, 460.8172512550122, 460.81780293377483, 460.8175741638881, 460.8177792172279, 460.81775795937256, 460.8177615868332]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"[-1.3520348795151957, 499.76672149210845, 934.0115444310735, 434.87743698873294, 561.9666611956875, 546.9976544308138, 544.7334349201604, 531.1376936119525, 537.75209142898, 534.4815521358141, 534.2928671765932, 533.4100376689231, 533.5993996736707, 533.5362790054215, 532.5894689816839, 532.3369863086871, 531.3901762849493, 530.5696075977099, 531.0745729437034, 531.3901762849493, 531.2639349484509, 531.0745729437034, 529.6859182422213, 530.0015215834673, 529.7490389104706, 529.6227975739722, 529.4334355692247, 529.559676905723, 529.4965562374738, 528.9915908914804, 529.0547115597295, 528.9915908914804, 529.0547115597295, 528.9284702232312, 528.9915908914804, 528.9284702232312, 528.5497462137361, 528.5497462137361, 527.6029361899983, 527.7922981947459, 528.1710222042409, 528.4235048772377, 528.4235048772377, 527.5398155217491, 527.7291775264966, 527.6029361899983, 527.6660568582474, 527.9816601994935, 528.0447808677427, 528.0447808677427, 527.9816601994935, 528.0447808677427, 528.1079015359918, 528.7391082184836, 529.0547115597295, 529.6859182422213, 529.6859182422213, 529.6227975739722, 529.6227975739722, 529.6859182422213, 529.6859182422213, 529.6859182422213, 529.6859182422213, 529.6227975739722, 529.6227975739722, 529.6859182422213, 529.6227975739722, 529.938400915218, 530.2540042564641, 530.8852109389559, 530.948331607205]","[-2.1265989031105255, 499.5807071894114, 1000.1774007169553, 1499.6184961866236, 1999.8993617879657, 1999.8372394348578, 1999.9614841410732, 1999.8372394348578, 1999.7129947286426, 1999.8993617879657, 1999.8372394348578, 1999.7129947286426, 1999.8372394348578, 1999.8372394348578, 1999.7751170817503, 1999.8372394348578, 1999.8372394348578, 1999.8993617879657, 1999.8993617879657, 1999.8993617879657, 1999.8372394348578, 1999.8372394348578, 1999.7751170817503, 1999.8993617879657, 1999.8372394348578, 1999.8993617879657, 1999.8993617879657, 1999.8372394348578, 1999.8993617879657, 1999.8372394348578, 1999.8372394348578, 1999.8993617879657, 1999.7751170817503, 1999.8372394348578, 1999.8372394348578, 1999.8372394348578, 1999.8993617879657, 1999.8372394348578, 1999.7751170817503, 1999.8372394348578, 1999.8372394348578, 1999.7751170817503, 1999.8372394348578, 1999.8372394348578, 1999.7129947286426, 1999.8372394348578, 1999.7751170817503, 1999.8372394348578, 1999.8372394348578, 1999.8993617879657, 1999.9614841410732, 1999.7129947286426, 1999.7751170817503, 1999.8993617879657, 1999.8372394348578, 1999.8372394348578, 1999.7751170817503, 1999.7751170817503, 1999.8372394348578, 1999.7751170817503, 1999.8993617879657, 1999.7751170817503, 1999.8372394348578, 1999.8993617879657, 1999.7751170817503, 1999.8372394348578, 1999.7751170817503, 1999.8993617879657, 1999.8372394348578, 1999.7751170817503, 1999.7751170817503]","[-1.624331993393569, 501.2207071199374, -1.624331993393569, 501.3449386508924, 371.5899065987432, 349.5233680066397, 352.8909289077749, 351.394235173937, 350.1469903957387, 350.3340771124685, 350.70825054592797, 349.83517920118925, 349.0868323342703, 347.59013860043245, 346.40525606114414, 344.9709245662162, 345.7192714331351, 345.2827357607658, 345.09564904403595, 345.4698224774955, 344.9709245662162, 345.3450979996756, 345.09564904403595, 345.2827357607658, 345.09564904403595, 344.65911337166665, 345.2827357607658, 344.84620008839636, 344.84620008839636, 345.09564904403595, 344.7838378494864, 344.90856232730624, 344.90856232730624, 344.84620008839636, 344.84620008839636, 344.7838378494864, 344.65911337166665, 344.65911337166665, 344.65911337166665, 344.5967511327567, 344.65911337166665, 344.53438889384677, 344.47202665493694, 344.9709245662162, 344.7214756105766, 344.5967511327567, 344.7838378494864, 344.7214756105766, 344.5967511327567, 344.65911337166665, 344.65911337166665, 344.53438889384677, 344.5967511327567, 344.409664416027, 344.03549098256747, 344.2849399382071, 344.34730217711706, 344.2225776992972, 344.16021546038735, 344.2849399382071, 344.16021546038735, 344.03549098256747, 344.2225776992972, 344.2225776992972, 344.0978532214774, 343.91076650474776, 343.7860420269279, 343.723679788018, 343.7860420269279, 343.7860420269279, 343.7860420269279]","[-2.629904884331929, 499.62749611730356, 376.37210477739404, 641.5000147051367, 451.46788454895824, 465.96595793264726, 462.52891467358313, 462.5914063692024, 462.5914063692024, 462.4664229779638, 462.27894789110564, 461.4665558480541, 461.52904754367347, 461.7790143261509, 461.9039977173896, 461.84150602177033, 461.96648941300896, 461.96648941300896, 461.9039977173896, 461.59153923929284, 461.1540973699574, 461.02911397871867, 461.09160567433804, 461.09160567433804, 461.1540973699574, 460.84163889186067, 460.59167210938324, 460.4041970225252, 460.5291804137639, 460.4041970225252, 460.46668871814455, 460.4041970225252, 460.4041970225252, 460.4041970225252, 460.4041970225252, 460.4041970225252, 460.34170532690575, 460.6541638050026, 460.4041970225252, 460.34170532690575, 460.4041970225252, 460.46668871814455, 460.4041970225252, 460.6541638050026, 460.5291804137639, 460.4041970225252, 460.4041970225252, 460.4041970225252, 460.34170532690575, 460.6541638050026, 460.5291804137639, 460.59167210938324, 460.6541638050026, 460.6541638050026, 460.5291804137639, 460.6541638050026, 460.59167210938324, 460.6541638050026, 460.6541638050026, 460.716655500622, 460.716655500622, 460.6541638050026, 460.6541638050026, 460.6541638050026, 460.6541638050026, 460.716655500622, 460.716655500622, 460.716655500622, 460.716655500622, 460.77914719624135, 460.716655500622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
