,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0,0.41313648223876953,1.2496559619903564,1.8025970458984375,2.418822765350342,2.9533581733703613,3.5679826736450195,4.144990921020508,4.730164527893066,5.283948183059692,5.828523397445679,6.3339524269104,6.87763786315918,7.395514965057373,7.902604103088379,8.478231191635132,9.006212949752808,9.553806781768799,10.174288511276245,10.662161350250244,11.191449642181396,11.71786117553711,12.211164236068726,12.72179365158081,13.232186555862427,13.716727018356323,14.226806879043579,14.72799038887024,15.214410543441772,15.728757381439209,16.281062364578247,16.77762794494629,17.34768843650818,17.9227557182312,18.40984320640564,18.92817521095276,19.42790985107422,19.927212715148926,20.460689783096313,20.97416353225708,21.44675922393799,21.942728996276855,22.43996834754944,22.917378902435303,23.415768146514893,23.90489172935486,24.42141103744507,24.9205322265625,25.41283416748047,25.8896906375885,26.428608894348145,26.930933475494385,27.410879611968994,27.901044607162476,28.387030601501465,28.8708655834198,29.388453245162964,29.887712717056274,30.365044832229614,30.8794105052948,31.41781973838806,31.901513814926147,32.412975549697876,32.885807514190674,33.36469578742981,33.872156381607056,34.35427379608154,34.846407890319824,35.346537590026855,35.82981538772583,36.31167912483215,36.8160674571991,37.30362010002136,37.83636784553528,38.341230630874634,38.83165216445923,39.325159311294556,39.831974029541016,40.31763005256653,40.82679748535156,41.34154152870178,41.81021332740784,42.304534673690796,42.7991898059845,43.291866302490234,43.78340697288513,44.27454423904419,44.7914662361145,45.28651309013367
1,"[-1.7585275862068963, 7.881989655172414, 25.58197931034483, 58.591110344827584, 46.40549655172414, 11.159765517241379, 40.69831034482759, 43.12772068965518, 10.658458620689654, 38.770206896551734, 54.07934827586208, 41.73948620689656, 10.774144827586206, 35.106810344827586, 61.059082758620704, 43.66758965517242, 11.931006896551722, 40.65974827586208, 40.96824482758621, 29.39962413793104, 40.62118620689656, 40.08131724137932, 40.00419310344828, 40.08131724137932, 39.88850689655173, 39.811382758620695, 40.08131724137932, 40.19700344827587, 39.92706896551725, 40.158441379310354, 39.92706896551725, 39.69569655172414, 40.119879310344835, 39.92706896551725, 39.77282068965518, 39.92706896551725, 39.6185724137931, 40.42837586206897, 41.00680689655173, 39.155827586206904, 39.77282068965518, 39.92706896551725, 39.38720000000001, 40.38981379310345, 40.119879310344835, 40.19700344827587, 40.27412758620691, 39.92706896551725, 39.96563103448276, 39.96563103448276, 39.849944827586214, 40.00419310344828, 40.119879310344835, 39.849944827586214, 40.119879310344835, 39.88850689655173, 40.27412758620691, 40.38981379310345, 40.158441379310354, 40.0427551724138, 40.119879310344835, 40.158441379310354, 40.119879310344835, 40.23556551724139, 40.0427551724138, 40.00419310344828, 40.0427551724138, 39.73425862068966, 39.77282068965518, 39.96563103448276, 39.65713448275862, 40.08131724137932, 39.96563103448276, 39.88850689655173, 39.96563103448276, 40.158441379310354, 40.158441379310354, 39.849944827586214, 39.849944827586214, 40.08131724137932, 40.119879310344835, 39.88850689655173, 39.77282068965518, 40.23556551724139, 40.0427551724138, 39.92706896551725, 40.119879310344835, 40.0427551724138]","[32.16901034482758, 20.64213448275862, 40.4658275862069, 41.035837931034486, 40.14915517241379, 39.89581724137931, 39.89581724137931, 39.83248275862069, 39.515810344827585, 40.14915517241379, 39.83248275862069, 39.83248275862069, 39.769148275862065, 39.64247931034483, 39.89581724137931, 25.20221724137931, 59.27616896551725, 47.62262413793104, 23.998862068965522, 42.11252413793104, 40.71916551724138, 40.4658275862069, 39.452475862068965, 39.452475862068965, 39.70581379310345, 39.95915172413793, 40.14915517241379, 40.59249655172414, 40.27582413793104, 39.70581379310345, 39.64247931034483, 39.64247931034483, 39.64247931034483, 39.389141379310345, 39.515810344827585, 39.515810344827585, 39.389141379310345, 39.515810344827585, 39.579144827586205, 39.579144827586205, 39.64247931034483, 39.579144827586205, 39.64247931034483, 39.64247931034483, 39.70581379310345, 39.70581379310345, 39.70581379310345, 39.64247931034483, 39.64247931034483, 39.83248275862069, 39.70581379310345, 39.64247931034483, 39.83248275862069, 39.70581379310345, 39.769148275862065, 39.64247931034483, 39.83248275862069, 39.769148275862065, 39.515810344827585, 39.769148275862065, 39.70581379310345, 39.70581379310345, 39.70581379310345, 39.769148275862065, 39.769148275862065, 39.89581724137931, 39.89581724137931, 39.769148275862065, 39.579144827586205, 39.89581724137931, 39.89581724137931, 39.579144827586205, 39.83248275862069, 39.769148275862065, 39.83248275862069, 39.83248275862069, 39.83248275862069, 39.70581379310345, 39.769148275862065, 39.769148275862065, 39.83248275862069, 39.83248275862069, 39.70581379310345, 39.64247931034483, 39.64247931034483, 39.769148275862065, 39.70581379310345, 39.95915172413793]","[-3.6990000000000007, 15.4161, 32.481, 48.33989999999999, 39.717, 39.8376, 40.0788, 39.89789999999999, 39.8376, 40.4406, 40.1391, 40.1391, 40.3803, 40.0788, 40.0788, 40.018499999999996, 39.596399999999996, 39.415499999999994, 39.89789999999999, 39.656699999999994, 39.9582, 40.0788, 39.8376, 39.7773, 39.89789999999999, 40.0788, 39.7773, 39.89789999999999, 39.717, 39.7773, 39.89789999999999, 39.7773, 39.7773, 40.018499999999996, 40.1994, 40.1994, 40.32, 40.259699999999995, 40.1994, 40.1391, 40.259699999999995, 40.018499999999996, 40.32, 39.9582, 39.9582, 40.1994, 39.8376, 39.8376, 39.7773, 39.596399999999996, 39.8376, 39.9582, 40.1994, 40.1391, 40.1391, 39.9582, 40.0788, 39.9582, 39.89789999999999, 40.0788, 39.596399999999996, 39.7773, 39.4758, 39.656699999999994, 39.89789999999999, 40.018499999999996, 39.89789999999999, 39.717, 39.9582, 39.9582, 39.9582, 39.9582, 40.1391, 40.32, 40.0788, 40.018499999999996, 40.018499999999996, 40.018499999999996, 40.018499999999996, 39.89789999999999, 39.8376, 40.018499999999996, 39.8376, 39.7773, 39.89789999999999, 39.9582, 40.018499999999996, 39.9582]","[317.9166344827586, 318.7061931034482, 318.1798206896552, 317.7192448275862, 317.65344827586205, 317.1270758620689, 289.031948275862, 290.34787931034475, 288.8345586206896, 286.5974758620689, 284.55778275862065, 282.3864965517241, 281.0047689655172, 279.16246551724134, 277.0569758620689, 275.28046896551723, 273.6355551724137, 271.66165862068965, 269.88515172413787, 268.042848275862, 266.4637310344827, 264.29244482758617, 262.91071724137925, 260.871024137931, 260.01566896551725, 257.97597586206894, 256.3968586206896, 254.88353793103445, 252.97543793103446, 251.46211724137927, 249.61981379310342, 247.44852758620686, 245.60622413793104, 243.96131034482758, 242.6453793103448, 240.93466896551726, 239.22395862068967, 237.18426551724136, 235.40775862068963, 234.8155896551724, 233.10487931034484, 231.59155862068963, 230.34142413793103, 228.17013793103447, 227.5121724137931, 225.14349655172413, 224.0249551724138, 222.44583793103448, 220.86672068965515, 219.0244172413793, 217.1163172413793, 215.0108275862069, 213.3001172413793, 211.5894068965517, 209.87869655172412, 207.64161379310343, 206.0624965517241, 204.2859896551724, 202.90426206896552, 201.25934827586207, 199.35124827586208, 197.6405379310345, 195.79823448275863, 194.4165068965517, 192.8373896551724, 190.86349310344826, 189.5475620689655, 187.77105517241378, 186.45512413793102, 184.74441379310343, 183.03370344827587, 181.84936551724135, 180.07285862068963, 178.75692758620687, 176.51984482758618, 175.20391379310342, 175.33550689655172, 172.5062551724138, 171.7166965517241, 170.07178275862069, 169.0190379310345, 167.6373103448276, 166.6503620689655, 165.20283793103448, 164.15009310344828, 162.83416206896553, 161.64982413793103, 160.33389310344828]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"[500.0, 1000.0, 1500.0, 1218.394429629085, 718.3944296290849, 1127.5253177718603, 1117.8531984021956, 617.8531984021956, 1069.6888655785574, 1372.1686808590305, 1093.987262304252, 593.987262304252, 1065.8996306261656, 1565.8996306261656, 1160.1724861425052, 660.1724861425052, 1102.3907507384913, 1092.2353201970045, 904.737281147583, 1076.5425240234297, 1067.0319900629088, 1065.7110598675245, 1065.709111914081, 1064.3881800084898, 1065.1520124560168, 1072.2688758209868, 1070.1249344830792, 1062.3644294323556, 1064.461166594921, 1063.0253431851984, 1063.4779299257216, 1067.1835207554248, 1066.1362748123565, 1066.5323984231209, 1068.5983837238296, 1068.8127090400792, 1074.6337578283399, 1071.5544960665807, 1031.0096576226777, 1049.5008606008807, 1051.5668452510515, 1051.7811699167632, 1066.8036919764456, 1060.9629721037031, 1060.3896983616771, 1058.838851842291, 1055.834581779168, 1056.4659002669027, 1056.5147166449317, 1056.5635330916987, 1057.4657629976723, 1057.441236672767, 1056.8679621863066, 1057.1866424861598, 1057.0451149044427, 1057.1133138269092, 1057.0648330101399, 1050.988207974254, 1049.9856275261227, 1049.9140736288664, 1049.3407977206266, 1048.3382166303436, 1047.7649401654623, 1045.546860674872, 1045.4753054245743, 1045.4761670719547, 1045.4046117277603, 1045.4662500694435, 1047.5322329322833, 1047.5810473335398, 1052.2848839054263, 1051.3831428370984, 1051.651039144828, 1052.149833907834, 1052.1986492865456, 1052.1585353811347, 1051.155954584224, 1051.6436178449587, 1052.5458463659943, 1052.2287526674777, 1051.6554767960793, 1051.9317253988681, 1053.9977095057284, 1052.9459967998648, 1052.8744430685394, 1052.9195520559172, 1052.8915056650349, 1052.8199518481993]","[500.0, 1000.0, 993.4906742584113, 961.3023814211103, 960.6354742180664, 960.9097333148918, 961.2358675750511, 962.0782445545208, 969.111959098283, 967.4554919420221, 968.3317501709234, 969.174140184531, 970.7734495865168, 974.6086218887378, 974.9347863844833, 1474.9347863844832, 1192.0769435141178, 692.0769435141178, 1030.7431111702663, 991.2458272334089, 975.7305281975302, 969.2213308786313, 972.7383157179131, 981.7324700001509, 984.3295154474446, 984.3802534310855, 984.3404234555426, 973.8095272258755, 973.3537216283175, 973.5889659901867, 974.3565610992516, 975.1241569233579, 975.8917534625056, 978.1313144890066, 979.5386246901177, 980.9459358596081, 983.1855000445851, 984.592813404172, 985.6562043292981, 986.7195960961345, 987.4872003823167, 988.5505937059048, 989.3181995488387, 990.085806106814, 990.6057601379416, 991.1257147574418, 991.6456699653143, 992.4132790034481, 993.1808887566234, 993.3499447406001, 993.8699023019623, 994.6375136935858, 994.8065713160107, 995.3265305158212, 995.6469721425908, 996.4145856343661, 996.5836453569427, 996.9040884954916, 998.3114152242509, 998.6318597928826, 999.1518229846309, 999.6717867647517, 1000.1917511332449, 1000.5121979286972, 1000.832645185853, 1000.8984618233125, 1000.9642786691375, 1001.2847268047277, 1002.3481351276882, 1002.4139534852925, 1002.4797720512623, 1003.5431816326642, 1003.7122492491719, 1004.0327002816518, 1004.2017686948975, 1004.3708374431776, 1004.5399065264922, 1005.0598771871923, 1005.3803302748515, 1005.7007838242142, 1005.8698547543427, 1006.0389260195055, 1006.5588988620539, 1007.3265255348635, 1008.0941529227147, 1008.414609622305, 1008.9345849450119, 1008.9452986932919]","[500.0, 1000.0, 1500.0, 1237.0593168504752, 1245.6889209664125, 1246.4816530524124, 1246.222667611381, 1246.3688390515651, 1247.161574385565, 1246.5823385843041, 1246.0033940363041, 1245.4244467063043, 1241.0871133703042, 1240.9023379583043, 1240.7175609703042, 1240.7087993123043, 1240.717176960181, 1250.9679019921812, 1251.2821538661813, 1254.8193270061813, 1254.8732714821813, 1254.838024179455, 1254.861756194226, 1256.351146624226, 1256.665412696226, 1256.5285184647523, 1256.6296340380497, 1256.9439021520498, 1257.4259725320499, 1257.72508109745, 1257.78916458705, 1258.08827380205, 1258.38738346245, 1258.364441801101, 1258.127417162701, 1257.890392125501, 1257.277528608301, 1256.874400031701, 1256.637373436301, 1256.522815862701, 1256.119686089701, 1256.1191673197009, 1255.5063014097009, 1255.577107918927, 1255.5891255325269, 1255.5791905733568, 1255.5836500464613, 1255.7434271048614, 1256.0425337886616, 1257.0214272996616, 1257.1812059354615, 1257.1932255348615, 1257.1832889340308, 1257.0687319552308, 1256.9541746982309, 1256.9806450870788, 1256.963349343785, 1256.969344054147, 1257.0334263213472, 1257.0055120999245, 1257.0288665355924, 1257.3279745281925, 1258.9782256691924, 1259.6868929967925, 1259.7509776485924, 1259.7411470842617, 1259.7494696432846, 1260.2315424010847, 1260.2435646824847, 1260.2555870474846, 1260.2676094960846, 1260.2796320282846, 1260.2703875051834, 1259.6575259573833, 1259.6218076119833, 1259.6212923695832, 1259.6207770901833, 1259.6202617737833, 1259.6197464203833, 1259.6201827187426, 1259.7799637501425, 1259.7636235119949, 1259.7782926920677, 1260.0774033488676, 1260.1414889298676, 1260.1535115744675, 1260.1498230350794, 1260.15237993303]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"[-1.6357777713337054, 499.76672149210845, 999.3309366568676, 1500.4377131399456, 1217.9107442233296, 716.8373301464425, 1126.3683364128913, 1118.174958018255, 617.419625024282, 1069.8920951766006, 1372.314993735956, 1094.254428584285, 592.7982829558505, 1066.9280743242334, 1566.3576686190422, 1160.299489655383, 659.4379023394987, 1103.4691971789016, 1092.6765572495904, 905.6548406656651, 1076.2035805153791, 1067.8093050148038, 1065.7327361847863, 1065.5439985838211, 1064.097010309753, 1064.977785780925, 1072.0380001917852, 1069.8289803232128, 1062.146721766444, 1064.2228353770631, 1062.7129345693402, 1063.1533223049262, 1067.0538993915438, 1066.110211386717, 1066.4247740549927, 1068.314223841906, 1068.5666832554573, 1074.5625943272967, 1071.2806219511317, 1030.9421050735025, 1049.9416902373498, 1051.3257659777626, 1051.451591045073, 1066.9280743242334, 1060.7626460260315, 1060.13352068948, 1058.6865324154123, 1055.540905732656, 1056.2329436028624, 1056.2329436028624, 1056.2329436028624, 1057.2395441413444, 1057.2395441413444, 1056.5475062711382, 1057.0508065403787, 1056.987894006724, 1056.987894006724, 1056.8620689394136, 1050.8853782421768, 1050.004602771005, 1049.8158651700396, 1049.2496523671437, 1048.1172267613513, 1047.425188891145, 1045.2861627468708, 1045.2861627468708, 1045.2861627468708, 1045.1603376795604, 1045.2232502132156, 1047.36227635749, 1047.2993638238347, 1052.0178038479692, 1051.1999409104526, 1051.3257659777626, 1051.8919787806587, 1052.0178038479692, 1051.8919787806587, 1051.0112033094872, 1051.3886785114178, 1052.3323665162447, 1052.0807163816241, 1051.3886785114178, 1051.6403286460384, 1053.7793547903125, 1052.7098417181755, 1052.5840166508651, 1052.7727542518305, 1052.64692918452]","[-2.1884366147450294, 499.33219383404986, 999.9901610997829, 993.3743612930261, 960.6698414935867, 960.5450150821383, 960.8570811107592, 961.2315603451037, 961.9805188137932, 968.9707978548948, 967.4104677117917, 968.2218393862054, 969.0332110606189, 970.7183676151702, 974.6503995757897, 974.9000523986863, 1474.6554744143639, 1191.60600587454, 689.9746942579025, 1030.5882828885428, 990.6905934468888, 974.7128127815138, 968.9083846491706, 972.715590198342, 981.8279182340638, 984.3244464630285, 984.3868596687525, 984.2620332573042, 973.0276562269627, 973.2773090498592, 973.5893750784795, 974.4007467528932, 975.0872920158586, 975.773837278824, 978.0831258906164, 979.5186296222712, 980.9541333539261, 983.1385955542702, 984.6365124916491, 985.6975369889592, 986.696148280545, 987.4451067492346, 988.6309576579929, 989.3175029209583, 990.0664613896477, 990.6281802411647, 991.1274858869576, 991.6267915327505, 992.3757500014401, 993.2495348815778, 993.3743612930261, 993.8736669388189, 994.6850386132326, 994.9346914361291, 995.433997081922, 995.6212366990943, 996.3701951677839, 996.6822611964043, 997.0567404307491, 998.3674177509558, 998.7418969853004, 999.1787894253692, 999.6780950711621, 1000.3022271284035, 1000.5518799513001, 1000.9887723913689, 1000.9887723913689, 1001.051185597093, 1001.3632516257135, 1002.3618629172995, 1002.4866893287477, 1002.4866893287477, 1003.610127031782, 1003.7349534432302, 1004.1094326775748, 1004.2966722947473, 1004.4839119119197, 1004.671151529092, 1005.1080439691608, 1005.4825232035056, 1005.7321760264022, 1006.0442420550227, 1006.2938948779192, 1006.7307873179881, 1007.354919375229, 1008.1662910496426, 1008.5407702839875, 1009.1024891355046]","[-1.8741331457801238, 501.2207071199374, 999.7333200135292, 1499.9518719000557, 1236.0571658005795, 1245.4516663105392, 1246.391116361535, 1246.0153363411368, 1246.1405963479363, 1247.0800463989322, 1246.5163763683345, 1245.8274463309374, 1245.3264063037398, 1240.6917860521596, 1240.5038960419604, 1240.378636035161, 1240.4412660385606, 1240.378636035161, 1250.837846602916, 1251.3388866301138, 1254.783536817099, 1254.783536817099, 1254.7209068136995, 1254.783536817099, 1255.9735068816938, 1256.2866568986926, 1256.0987668884934, 1256.161396891893, 1256.4745469088919, 1257.100846942889, 1257.601886970087, 1257.601886970087, 1257.9150369870856, 1258.3534470108837, 1258.290817007484, 1258.040296993885, 1257.789776980286, 1256.91295693269, 1256.411916905492, 1256.2240268952928, 1256.0987668884934, 1255.8482468748946, 1255.8482468748946, 1255.4098368510963, 1255.5350968578957, 1255.4098368510963, 1255.4724668544961, 1255.4724668544961, 1255.5350968578957, 1255.7856168714948, 1256.5371769122914, 1256.5371769122914, 1256.662436919091, 1256.7250669224907, 1256.5998069156913, 1256.4745469088919, 1256.4745469088919, 1256.5371769122914, 1256.4745469088919, 1256.5371769122914, 1256.5371769122914, 1256.5371769122914, 1256.7250669224907, 1258.917117041481, 1259.7939370890776, 1259.8565670924772, 1259.7939370890776, 1259.8565670924772, 1260.2323471128757, 1260.2323471128757, 1260.2323471128757, 1260.2949771162753, 1260.2949771162753, 1260.2949771162753, 1259.7313070856778, 1259.7313070856778, 1259.7313070856778, 1259.7313070856778, 1259.7939370890776, 1259.6686770822782, 1259.6686770822782, 1259.8565670924772, 1259.7939370890776, 1259.8565670924772, 1260.107087106076, 1260.107087106076, 1260.2323471128757, 1260.1697171094759]","[-2.755287715527734, -2.629904884331929, -2.56721346873403, -2.629904884331929, -2.692596299929835, -2.56721346873403, 0.0658259863778001, -0.05955684481800508, -0.12224826041590407, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, -0.12224826041590407, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, 0.003134570779893914, 0.003134570779893914, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, 0.003134570779893914, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, 0.003134570779893914, 0.003134570779893914, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, 0.003134570779893914, 0.003134570779893914, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, 0.003134570779893914, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914, 0.003134570779893914, -0.05955684481800508, 0.003134570779893914, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, -0.05955684481800508, 0.003134570779893914]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
