,0,1,2,3
24,"[50.10344827586207, 49.93103448275862, 49.96551724137931, 50.03448275862069, 50.0, 50.03448275862069, 49.96551724137931, 49.93103448275862, 50.10344827586207, 50.10344827586207, 49.89655172413793, 49.86206896551724, 50.03448275862069, 50.0, 50.06896551724138, 50.172413793103445, 50.10344827586207, 49.96551724137931, 50.03448275862069, 49.827586206896555, 49.96551724137931, 49.86206896551724, 50.172413793103445, 49.89655172413793, 49.93103448275862, 49.89655172413793, 50.06896551724138, 50.13793103448276, 49.89655172413793, 49.96551724137931, 49.793103448275865, 50.172413793103445, 50.13793103448276, 49.89655172413793, 49.93103448275862, 49.93103448275862, 50.06896551724138, 49.96551724137931]","[49.64965517241379, 49.789310344827584, 50.06862068965518, 50.208275862068945, 49.09103448275863, 50.208275862068945, 49.50999999999999, 49.50999999999999, 50.627241379310334, 50.06862068965518, 50.06862068965518, 50.06862068965518, 50.48758620689654, 49.50999999999999, 49.789310344827584, 49.789310344827584, 50.34793103448274, 50.208275862068945, 49.92896551724138, 49.92896551724138, 50.06862068965518, 50.34793103448274, 49.50999999999999, 49.50999999999999, 50.48758620689654, 50.627241379310334, 48.951379310344834, 49.789310344827584, 50.34793103448274, 49.50999999999999, 49.92896551724138, 49.789310344827584, 49.789310344827584, 49.92896551724138, 50.208275862068945, 50.06862068965518, 50.06862068965518, 50.06862068965518]","[49.789310344827584, 50.06862068965518, 49.92896551724138, 49.64965517241379, 50.34793103448274, 49.789310344827584, 49.789310344827584, 50.208275862068945, 50.48758620689654, 49.09103448275863, 50.208275862068945, 49.92896551724138, 50.208275862068945, 49.789310344827584, 49.64965517241379, 50.06862068965518, 50.34793103448274, 49.789310344827584, 49.92896551724138, 50.06862068965518, 50.208275862068945, 50.06862068965518, 50.06862068965518, 49.92896551724138, 49.92896551724138, 49.789310344827584, 50.208275862068945, 49.92896551724138, 49.789310344827584, 49.92896551724138, 50.06862068965518, 50.48758620689654, 48.951379310344834, 49.50999999999999, 50.208275862068945, 49.92896551724138, 50.34793103448274, 50.48758620689654]","[49.64965517241379, 50.06862068965518, 50.48758620689654, 49.64965517241379, 49.92896551724138, 49.64965517241379, 50.627241379310334, 50.06862068965518, 50.06862068965518, 50.208275862068945, 49.789310344827584, 49.92896551724138, 50.208275862068945, 49.92896551724138, 49.789310344827584, 50.208275862068945, 49.64965517241379, 49.92896551724138, 50.208275862068945, 49.92896551724138, 49.64965517241379, 50.90655172413793, 50.06862068965518, 49.92896551724138, 49.92896551724138, 50.34793103448274, 50.34793103448274, 49.64965517241379, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.208275862068945, 50.06862068965518, 50.34793103448274, 49.370344827586194, 49.64965517241379, 50.208275862068945, 49.92896551724138]"
25,"[49.86206896551724, 50.10344827586207, 49.96551724137931, 49.86206896551724, 50.03448275862069, 50.06896551724138, 49.89655172413793, 50.03448275862069, 49.827586206896555, 50.06896551724138, 50.0, 50.03448275862069, 50.0, 49.96551724137931, 49.93103448275862, 50.03448275862069, 50.03448275862069, 50.03448275862069, 49.724137931034484, 49.93103448275862, 50.03448275862069, 50.03448275862069, 50.06896551724138, 49.86206896551724, 49.86206896551724, 50.03448275862069, 50.10344827586207, 49.93103448275862, 50.0, 49.96551724137931, 50.06896551724138, 50.0, 50.10344827586207, 49.93103448275862, 50.06896551724138, 50.06896551724138, 50.0, 49.96551724137931, 50.0]","[50.06862068965518, 49.92896551724138, 50.06862068965518, 50.208275862068945, 50.06862068965518, 49.789310344827584, 49.92896551724138, 50.06862068965518, 49.50999999999999, 49.789310344827584, 50.06862068965518, 49.789310344827584, 49.64965517241379, 50.48758620689654, 50.34793103448274, 49.92896551724138, 50.208275862068945, 49.50999999999999, 50.06862068965518, 50.208275862068945, 49.64965517241379, 50.06862068965518, 49.92896551724138, 49.50999999999999, 50.34793103448274, 50.34793103448274, 49.64965517241379, 50.06862068965518, 49.92896551724138, 50.06862068965518, 49.64965517241379, 49.789310344827584, 49.789310344827584, 50.208275862068945, 50.76689655172413, 48.113448275862055, 49.2306896551724, 51.46517241379311, 50.34793103448274]","[49.789310344827584, 50.208275862068945, 50.208275862068945, 49.50999999999999, 49.92896551724138, 49.50999999999999, 50.627241379310334, 50.06862068965518, 50.627241379310334, 49.09103448275863, 49.789310344827584, 49.92896551724138, 49.92896551724138, 50.06862068965518, 49.92896551724138, 49.2306896551724, 51.46517241379311, 50.06862068965518, 50.34793103448274, 50.48758620689654, 49.50999999999999, 49.92896551724138, 49.370344827586194, 51.18586206896552, 50.06862068965518, 50.06862068965518, 50.48758620689654, 49.370344827586194, 49.92896551724138, 49.92896551724138, 50.34793103448274, 50.06862068965518, 50.208275862068945, 49.92896551724138, 49.789310344827584, 49.92896551724138, 49.64965517241379, 50.208275862068945, 50.34793103448274]","[50.06862068965518, 50.208275862068945, 49.92896551724138, 49.789310344827584, 50.208275862068945, 50.06862068965518, 49.92896551724138, 49.789310344827584, 50.34793103448274, 50.208275862068945, 50.208275862068945, 49.64965517241379, 50.06862068965518, 50.06862068965518, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.208275862068945, 49.789310344827584, 49.789310344827584, 49.789310344827584, 49.92896551724138, 50.208275862068945, 50.34793103448274, 49.789310344827584, 50.06862068965518, 50.06862068965518, 49.92896551724138, 50.208275862068945, 49.92896551724138, 50.06862068965518, 50.627241379310334, 48.67206896551724, 49.64965517241379, 50.06862068965518, 49.789310344827584, 50.06862068965518, 50.06862068965518, 49.789310344827584]"
26,"[50.03448275862069, 50.0, 49.86206896551724, 50.172413793103445, 50.03448275862069, 50.0, 49.93103448275862, 50.06896551724138, 50.172413793103445, 49.827586206896555, 49.93103448275862, 50.241379310344826, 50.0, 49.96551724137931, 49.93103448275862, 50.0, 49.793103448275865, 50.241379310344826, 50.13793103448276, 50.0, 50.10344827586207, 49.93103448275862, 50.10344827586207, 50.10344827586207, 49.827586206896555, 50.03448275862069, 50.03448275862069, 49.93103448275862, 49.89655172413793, 49.96551724137931, 50.0, 50.0, 50.172413793103445, 49.93103448275862, 50.0, 50.03448275862069, 49.93103448275862, 50.0, 50.0]","[49.92896551724138, 49.92896551724138, 50.34793103448274, 50.208275862068945, 50.06862068965518, 49.92896551724138, 50.06862068965518, 49.789310344827584, 50.208275862068945, 50.34793103448274, 49.64965517241379, 49.789310344827584, 50.06862068965518, 50.34793103448274, 49.50999999999999, 49.50999999999999, 50.06862068965518, 50.34793103448274, 49.50999999999999, 50.34793103448274, 49.92896551724138, 50.208275862068945, 49.92896551724138, 50.34793103448274, 50.34793103448274, 49.64965517241379, 50.208275862068945, 49.789310344827584, 49.64965517241379, 50.48758620689654, 49.789310344827584, 49.92896551724138, 49.92896551724138, 50.06862068965518, 49.92896551724138, 50.48758620689654, 50.06862068965518, 49.789310344827584, 50.34793103448274]","[50.208275862068945, 49.64965517241379, 50.208275862068945, 50.34793103448274, 49.64965517241379, 49.789310344827584, 49.64965517241379, 50.34793103448274, 49.64965517241379, 49.92896551724138, 49.64965517241379, 50.76689655172413, 49.789310344827584, 50.34793103448274, 50.208275862068945, 49.92896551724138, 49.789310344827584, 50.34793103448274, 50.06862068965518, 50.34793103448274, 49.789310344827584, 49.789310344827584, 50.06862068965518, 49.64965517241379, 49.789310344827584, 50.34793103448274, 50.06862068965518, 50.06862068965518, 50.208275862068945, 49.92896551724138, 49.789310344827584, 49.92896551724138, 50.06862068965518, 49.789310344827584, 49.92896551724138, 50.208275862068945, 50.06862068965518, 50.208275862068945, 50.06862068965518]","[50.06862068965518, 49.92896551724138, 50.627241379310334, 50.06862068965518, 50.34793103448274, 49.789310344827584, 49.92896551724138, 49.92896551724138, 50.06862068965518, 49.92896551724138, 50.208275862068945, 50.06862068965518, 49.92896551724138, 49.92896551724138, 50.208275862068945, 49.789310344827584, 50.06862068965518, 49.789310344827584, 50.06862068965518, 50.06862068965518, 50.34793103448274, 49.64965517241379, 49.92896551724138, 50.06862068965518, 49.92896551724138, 50.06862068965518, 49.789310344827584, 50.06862068965518, 49.64965517241379, 49.789310344827584, 49.92896551724138, 49.92896551724138, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.06862068965518, 50.208275862068945, 50.06862068965518, 50.208275862068945]"
27,"[50.06896551724138, 50.10344827586207, 49.93103448275862, 50.0, 49.724137931034484, 50.172413793103445, 50.03448275862069, 50.13793103448276, 50.0, 50.03448275862069, 50.10344827586207, 50.13793103448276, 49.93103448275862, 49.86206896551724, 50.0, 50.03448275862069, 50.06896551724138, 49.89655172413793, 49.96551724137931, 50.03448275862069, 50.0, 50.06896551724138, 49.89655172413793, 49.96551724137931, 50.03448275862069, 49.96551724137931, 50.13793103448276, 50.275862068965516, 49.758620689655174, 49.724137931034484, 50.03448275862069, 50.310344827586206, 49.827586206896555, 49.793103448275865, 50.06896551724138, 50.03448275862069, 49.86206896551724, 50.10344827586207, 49.827586206896555, 50.10344827586207]","[49.92896551724138, 49.789310344827584, 50.208275862068945, 49.789310344827584, 50.48758620689654, 49.92896551724138, 49.92896551724138, 49.789310344827584, 49.789310344827584, 49.92896551724138, 50.48758620689654, 49.92896551724138, 50.208275862068945, 50.627241379310334, 48.81172413793104, 50.06862068965518, 49.370344827586194, 49.92896551724138, 49.92896551724138, 50.208275862068945, 49.92896551724138, 49.789310344827584, 49.92896551724138, 49.92896551724138, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.208275862068945, 50.06862068965518, 50.34793103448274, 49.370344827586194, 50.06862068965518, 49.92896551724138, 49.92896551724138, 49.50999999999999, 50.208275862068945, 50.06862068965518, 50.627241379310334, 48.532413793103444, 50.34793103448274]","[49.50999999999999, 50.208275862068945, 50.48758620689654, 49.92896551724138, 49.50999999999999, 50.208275862068945, 50.208275862068945, 49.64965517241379, 50.627241379310334, 50.06862068965518, 50.34793103448274, 49.2306896551724, 50.06862068965518, 49.50999999999999, 49.789310344827584, 50.48758620689654, 50.34793103448274, 49.370344827586194, 49.92896551724138, 49.789310344827584, 50.208275862068945, 49.92896551724138, 49.789310344827584, 50.48758620689654, 50.06862068965518, 50.06862068965518, 49.92896551724138, 50.34793103448274, 50.208275862068945, 50.06862068965518, 50.48758620689654, 48.67206896551724, 49.92896551724138, 49.64965517241379, 49.92896551724138, 50.34793103448274, 50.208275862068945, 50.06862068965518, 49.789310344827584, 49.789310344827584]","[49.64965517241379, 50.06862068965518, 49.50999999999999, 50.06862068965518, 50.208275862068945, 49.789310344827584, 49.789310344827584, 50.208275862068945, 49.789310344827584, 49.92896551724138, 50.06862068965518, 49.50999999999999, 50.06862068965518, 49.92896551724138, 49.789310344827584, 50.06862068965518, 49.789310344827584, 50.06862068965518, 50.208275862068945, 49.92896551724138, 50.208275862068945, 50.208275862068945, 49.64965517241379, 50.208275862068945, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.06862068965518, 49.92896551724138, 50.06862068965518, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.06862068965518, 50.208275862068945, 49.64965517241379, 49.789310344827584, 50.34793103448274, 49.64965517241379, 49.92896551724138]"
28,"[49.93103448275862, 50.13793103448276, 50.0, 49.93103448275862, 49.96551724137931, 50.0, 50.0, 49.96551724137931, 50.0, 50.03448275862069, 50.0, 50.03448275862069, 49.93103448275862, 50.172413793103445, 49.93103448275862, 50.06896551724138, 49.93103448275862, 50.03448275862069, 50.03448275862069, 49.96551724137931, 50.03448275862069, 49.93103448275862, 49.93103448275862, 50.03448275862069, 50.0, 50.06896551724138, 49.96551724137931, 50.06896551724138, 50.10344827586207, 50.0, 49.96551724137931, 50.0, 49.86206896551724, 50.241379310344826, 50.06896551724138, 49.86206896551724, 49.96551724137931, 50.06896551724138, 49.89655172413793]","[49.92896551724138, 50.06862068965518, 49.370344827586194, 50.34793103448274, 50.06862068965518, 49.92896551724138, 49.92896551724138, 50.34793103448274, 50.06862068965518, 49.92896551724138, 50.34793103448274, 49.92896551724138, 50.06862068965518, 50.627241379310334, 48.67206896551724, 49.50999999999999, 49.789310344827584, 50.34793103448274, 50.48758620689654, 49.370344827586194, 49.64965517241379, 50.208275862068945, 50.06862068965518, 50.208275862068945, 49.92896551724138, 50.06862068965518, 50.06862068965518, 50.48758620689654, 49.370344827586194, 49.92896551724138, 49.789310344827584, 50.208275862068945, 49.92896551724138, 50.06862068965518, 49.92896551724138, 49.92896551724138, 49.64965517241379, 50.48758620689654, 50.06862068965518]","[50.208275862068945, 50.06862068965518, 49.789310344827584, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.48758620689654, 49.92896551724138, 50.06862068965518, 49.92896551724138, 50.34793103448274, 49.789310344827584, 50.208275862068945, 50.34793103448274, 49.92896551724138, 49.789310344827584, 49.789310344827584, 49.92896551724138, 49.789310344827584, 49.789310344827584, 50.48758620689654, 49.789310344827584, 50.06862068965518, 50.34793103448274, 49.92896551724138, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.34793103448274, 49.92896551724138, 50.627241379310334, 49.789310344827584, 50.34793103448274, 49.92896551724138, 49.789310344827584, 50.627241379310334, 49.64965517241379, 50.06862068965518, 50.208275862068945]","[49.789310344827584, 49.92896551724138, 49.789310344827584, 50.208275862068945, 49.92896551724138, 49.789310344827584, 50.06862068965518, 50.06862068965518, 49.789310344827584, 50.208275862068945, 50.208275862068945, 49.92896551724138, 49.64965517241379, 50.34793103448274, 49.92896551724138, 49.92896551724138, 50.06862068965518, 50.34793103448274, 50.06862068965518, 50.06862068965518, 49.789310344827584, 49.92896551724138, 49.64965517241379, 50.208275862068945, 49.789310344827584, 50.48758620689654, 49.64965517241379, 50.208275862068945, 50.48758620689654, 49.370344827586194, 50.06862068965518, 49.789310344827584, 49.789310344827584, 50.06862068965518, 50.06862068965518, 49.92896551724138, 49.64965517241379, 50.06862068965518, 50.06862068965518]"
29,"[50.10344827586207, 50.13793103448276, 49.93103448275862, 50.06896551724138, 49.89655172413793, 50.0, 49.89655172413793, 49.93103448275862, 49.96551724137931, 50.0, 50.206896551724135, 50.0, 49.758620689655174, 50.06896551724138, 50.06896551724138, 50.0, 49.89655172413793, 50.0, 50.13793103448276, 50.10344827586207, 50.03448275862069, 49.86206896551724, 49.96551724137931, 50.03448275862069, 50.06896551724138, 49.89655172413793, 49.827586206896555, 50.10344827586207, 50.0, 50.03448275862069, 50.0, 50.0, 49.96551724137931, 49.93103448275862, 49.93103448275862, 49.93103448275862, 50.172413793103445, 50.06896551724138, 50.06896551724138]","[49.92896551724138, 49.92896551724138, 50.627241379310334, 50.48758620689654, 49.50999999999999, 49.92896551724138, 50.06862068965518, 49.64965517241379, 49.789310344827584, 49.789310344827584, 49.92896551724138, 50.34793103448274, 49.64965517241379, 49.92896551724138, 50.208275862068945, 50.208275862068945, 49.789310344827584, 50.06862068965518, 50.208275862068945, 49.92896551724138, 50.06862068965518, 49.64965517241379, 49.64965517241379, 50.34793103448274, 50.76689655172413, 48.113448275862055, 49.50999999999999, 50.06862068965518, 50.76689655172413, 48.113448275862055, 49.64965517241379, 50.06862068965518, 50.48758620689654, 48.67206896551724, 49.789310344827584, 49.789310344827584, 50.06862068965518, 49.789310344827584, 49.92896551724138]","[50.34793103448274, 49.64965517241379, 50.06862068965518, 49.789310344827584, 49.92896551724138, 49.64965517241379, 50.208275862068945, 49.92896551724138, 50.34793103448274, 49.92896551724138, 49.92896551724138, 50.34793103448274, 50.208275862068945, 50.06862068965518, 49.92896551724138, 49.789310344827584, 49.92896551724138, 50.208275862068945, 50.06862068965518, 50.208275862068945, 49.92896551724138, 50.208275862068945, 50.34793103448274, 49.50999999999999, 49.789310344827584, 49.64965517241379, 50.48758620689654, 49.92896551724138, 50.06862068965518, 49.92896551724138, 50.06862068965518, 50.34793103448274, 50.48758620689654, 49.2306896551724, 49.64965517241379, 49.789310344827584, 49.92896551724138, 50.34793103448274, 49.789310344827584]","[49.50999999999999, 49.789310344827584, 50.06862068965518, 49.789310344827584, 49.50999999999999, 50.208275862068945, 50.208275862068945, 49.92896551724138, 49.789310344827584, 50.06862068965518, 49.92896551724138, 50.06862068965518, 50.06862068965518, 50.06862068965518, 50.06862068965518, 49.789310344827584, 50.06862068965518, 49.92896551724138, 49.92896551724138, 49.92896551724138, 50.06862068965518, 50.06862068965518, 50.208275862068945, 50.34793103448274, 49.2306896551724, 50.208275862068945, 50.06862068965518, 50.06862068965518, 49.789310344827584, 49.64965517241379, 49.92896551724138, 50.208275862068945, 50.208275862068945, 50.48758620689654, 49.370344827586194, 49.92896551724138, 49.64965517241379, 50.06862068965518, 49.789310344827584]"
30,"[49.827586206896555, 50.172413793103445, 50.10344827586207, 50.172413793103445, 49.96551724137931, 50.13793103448276, 49.793103448275865, 49.89655172413793, 50.0, 50.03448275862069, 49.89655172413793, 49.96551724137931, 50.06896551724138, 49.758620689655174, 49.86206896551724, 49.86206896551724, 49.96551724137931, 50.13793103448276, 50.10344827586207, 50.03448275862069, 50.206896551724135, 49.86206896551724, 49.89655172413793, 50.0, 50.06896551724138, 49.89655172413793, 50.0, 49.93103448275862, 50.06896551724138, 50.03448275862069, 49.89655172413793, 50.13793103448276, 50.03448275862069, 49.96551724137931, 49.96551724137931, 49.86206896551724, 50.03448275862069, 50.10344827586207]","[49.64965517241379, 50.34793103448274, 50.06862068965518, 50.06862068965518, 49.50999999999999, 50.06862068965518, 49.92896551724138, 49.789310344827584, 49.789310344827584, 50.208275862068945, 49.50999999999999, 50.208275862068945, 50.208275862068945, 50.06862068965518, 49.92896551724138, 49.92896551724138, 49.92896551724138, 49.92896551724138, 49.92896551724138, 50.06862068965518, 50.48758620689654, 48.951379310344834, 49.92896551724138, 49.789310344827584, 49.92896551724138, 49.50999999999999, 50.627241379310334, 50.34793103448274, 49.92896551724138, 50.208275862068945, 49.64965517241379, 49.50999999999999, 50.06862068965518, 50.34793103448274, 50.208275862068945, 50.48758620689654, 49.370344827586194, 49.50999999999999]","[49.2306896551724, 49.92896551724138, 49.92896551724138, 49.50999999999999, 50.48758620689654, 50.208275862068945, 49.92896551724138, 49.92896551724138, 50.208275862068945, 49.92896551724138, 49.92896551724138, 50.208275862068945, 50.208275862068945, 50.208275862068945, 49.789310344827584, 49.789310344827584, 50.208275862068945, 49.64965517241379, 49.789310344827584, 50.208275862068945, 49.92896551724138, 50.06862068965518, 50.06862068965518, 49.789310344827584, 50.208275862068945, 50.208275862068945, 50.208275862068945, 49.50999999999999, 49.92896551724138, 49.2306896551724, 51.18586206896552, 49.789310344827584, 50.627241379310334, 50.208275862068945, 50.208275862068945, 49.92896551724138, 50.627241379310334, 49.92896551724138]","[49.50999999999999, 50.06862068965518, 49.64965517241379, 49.92896551724138, 49.370344827586194, 51.04620689655172, 50.208275862068945, 50.208275862068945, 50.208275862068945, 49.92896551724138, 49.64965517241379, 50.34793103448274, 49.789310344827584, 50.06862068965518, 49.92896551724138, 50.48758620689654, 50.06862068965518, 49.92896551724138, 49.789310344827584, 50.48758620689654, 50.06862068965518, 50.06862068965518, 50.208275862068945, 50.06862068965518, 49.789310344827584, 50.06862068965518, 49.789310344827584, 49.64965517241379, 50.48758620689654, 49.92896551724138, 49.789310344827584, 50.06862068965518, 49.92896551724138, 50.34793103448274, 49.92896551724138, 50.208275862068945, 50.48758620689654, 49.370344827586194]"
31,"[50.0, 49.96551724137931, 50.03448275862069, 50.10344827586207, 50.10344827586207, 50.03448275862069, 50.10344827586207, 49.96551724137931, 50.03448275862069, 50.13793103448276, 49.689655172413794, 50.0, 49.96551724137931, 50.06896551724138, 49.793103448275865, 50.03448275862069, 50.0, 49.827586206896555, 50.03448275862069, 49.93103448275862, 50.06896551724138, 49.93103448275862, 49.827586206896555, 50.206896551724135, 50.0, 50.03448275862069, 50.172413793103445, 49.86206896551724, 50.206896551724135, 50.0, 49.96551724137931, 49.89655172413793, 50.03448275862069, 50.0, 50.13793103448276, 49.86206896551724]","[50.06862068965518, 49.789310344827584, 50.06862068965518, 50.06862068965518, 50.06862068965518, 49.64965517241379, 50.06862068965518, 49.92896551724138, 49.64965517241379, 50.627241379310334, 49.92896551724138, 50.06862068965518, 50.34793103448274, 49.789310344827584, 49.64965517241379, 50.48758620689654, 49.50999999999999, 49.789310344827584, 50.34793103448274, 50.627241379310334, 49.370344827586194, 49.92896551724138, 49.789310344827584, 49.789310344827584, 50.208275862068945, 49.789310344827584, 49.92896551724138, 49.64965517241379, 50.34793103448274, 50.208275862068945, 49.92896551724138, 49.92896551724138, 50.06862068965518, 50.34793103448274, 50.06862068965518, 49.50999999999999]","[51.325517241379316, 50.208275862068945, 50.208275862068945, 50.06862068965518, 50.208275862068945, 49.92896551724138, 50.06862068965518, 50.06862068965518, 50.76689655172413, 47.97379310344826, 49.09103448275863, 51.74448275862068, 50.208275862068945, 50.06862068965518, 50.06862068965518, 50.06862068965518, 49.92896551724138, 49.92896551724138, 50.76689655172413, 49.789310344827584, 50.06862068965518, 50.34793103448274, 49.789310344827584, 50.208275862068945, 49.789310344827584, 49.92896551724138, 49.789310344827584, 50.208275862068945, 50.48758620689654, 49.370344827586194, 49.50999999999999, 50.208275862068945, 49.789310344827584, 50.34793103448274, 50.48758620689654, 49.50999999999999]","[49.789310344827584, 50.34793103448274, 50.06862068965518, 49.789310344827584, 50.34793103448274, 50.06862068965518, 49.64965517241379, 50.208275862068945, 50.76689655172413, 48.67206896551724, 49.50999999999999, 50.06862068965518, 50.34793103448274, 49.64965517241379, 49.92896551724138, 50.208275862068945, 49.64965517241379, 50.06862068965518, 50.06862068965518, 49.92896551724138, 50.34793103448274, 50.34793103448274, 49.64965517241379, 49.789310344827584, 49.789310344827584, 50.06862068965518, 50.34793103448274, 49.370344827586194, 50.208275862068945, 49.92896551724138, 50.06862068965518, 49.92896551724138, 50.208275862068945, 49.92896551724138, 49.92896551724138, 49.92896551724138]"
32,"[40.03448275862069, 40.03448275862069, 40.13793103448276, 40.10344827586207, 40.0, 39.96551724137931, 39.96551724137931, 39.96551724137931, 39.96551724137931, 40.03448275862069, 40.206896551724135, 39.793103448275865, 39.793103448275865, 40.172413793103445, 40.0, 40.206896551724135, 39.827586206896555, 39.96551724137931, 39.86206896551724, 40.06896551724138, 39.93103448275862, 40.10344827586207, 39.93103448275862, 39.96551724137931, 40.10344827586207, 40.206896551724135, 39.827586206896555, 39.827586206896555, 40.13793103448276]","[40.01344827586206, 40.01344827586206, 40.15310344827586, 39.873793103448264, 40.15310344827586, 40.01344827586206, 40.01344827586206, 39.594482758620686, 40.01344827586206, 40.57206896551723, 39.175517241379296, 39.45482758620689, 40.15310344827586, 40.99103448275862, 37.22034482758619, 39.73413793103447, 39.73413793103447, 40.57206896551723, 39.594482758620686, 39.873793103448264, 40.01344827586206, 40.432413793103436, 39.45482758620689, 39.873793103448264, 39.594482758620686, 40.01344827586206, 39.873793103448264, 39.45482758620689, 41.2703448275862]","[40.15310344827586, 39.594482758620686, 39.594482758620686, 40.01344827586206, 40.29275862068965, 39.873793103448264, 40.01344827586206, 39.73413793103447, 39.73413793103447, 40.01344827586206, 40.29275862068965, 40.15310344827586, 39.873793103448264, 40.15310344827586, 39.873793103448264, 40.15310344827586, 39.594482758620686, 40.15310344827586, 40.01344827586206, 39.873793103448264, 39.45482758620689, 40.99103448275862, 40.15310344827586, 40.432413793103436, 40.01344827586206, 39.45482758620689, 39.594482758620686, 40.57206896551723, 39.175517241379296]","[40.57206896551723, 39.31517241379309, 39.73413793103447, 40.29275862068965, 40.57206896551723, 39.035862068965514, 39.45482758620689, 40.57206896551723, 39.73413793103447, 40.15310344827586, 39.73413793103447, 40.29275862068965, 39.73413793103447, 40.01344827586206, 40.15310344827586, 40.01344827586206, 40.01344827586206, 40.01344827586206, 40.432413793103436, 39.175517241379296, 39.45482758620689, 40.99103448275862, 39.873793103448264, 40.15310344827586, 40.15310344827586, 40.01344827586206, 40.29275862068965, 40.15310344827586, 39.73413793103447]"
33,"[40.10344827586207, 40.06896551724138, 40.13793103448276, 39.89655172413793, 39.93103448275862, 39.93103448275862, 40.06896551724138, 40.0, 40.03448275862069, 40.06896551724138, 40.0, 40.13793103448276, 40.0, 39.827586206896555, 40.06896551724138, 40.06896551724138, 39.96551724137931, 40.03448275862069, 40.06896551724138, 39.96551724137931, 39.96551724137931, 39.89655172413793, 40.206896551724135, 39.96551724137931, 40.10344827586207, 40.06896551724138, 39.89655172413793, 39.827586206896555, 40.13793103448276, 40.0, 39.93103448275862, 40.206896551724135, 40.06896551724138]","[39.73413793103447, 40.15310344827586, 40.15310344827586, 40.01344827586206, 39.73413793103447, 40.01344827586206, 40.29275862068965, 39.73413793103447, 40.01344827586206, 39.45482758620689, 39.594482758620686, 40.432413793103436, 39.873793103448264, 39.594482758620686, 40.71172413793103, 40.57206896551723, 39.31517241379309, 39.873793103448264, 40.15310344827586, 40.01344827586206, 39.73413793103447, 39.873793103448264, 40.15310344827586, 39.73413793103447, 39.873793103448264, 39.873793103448264, 39.873793103448264, 39.873793103448264, 40.01344827586206, 40.15310344827586, 40.15310344827586, 39.873793103448264, 40.01344827586206]","[40.71172413793103, 38.89620689655172, 39.873793103448264, 39.594482758620686, 40.432413793103436, 39.873793103448264, 40.15310344827586, 39.73413793103447, 40.15310344827586, 39.594482758620686, 40.57206896551723, 40.01344827586206, 40.432413793103436, 39.31517241379309, 39.873793103448264, 39.73413793103447, 39.73413793103447, 39.873793103448264, 39.873793103448264, 40.15310344827586, 40.29275862068965, 40.01344827586206, 40.01344827586206, 39.594482758620686, 40.01344827586206, 40.29275862068965, 39.873793103448264, 39.73413793103447, 39.873793103448264, 39.873793103448264, 40.29275862068965, 40.15310344827586, 40.15310344827586]","[39.73413793103447, 39.73413793103447, 40.432413793103436, 39.873793103448264, 40.01344827586206, 39.873793103448264, 40.01344827586206, 40.29275862068965, 40.15310344827586, 39.73413793103447, 39.594482758620686, 40.29275862068965, 39.873793103448264, 40.15310344827586, 40.29275862068965, 39.594482758620686, 40.01344827586206, 39.873793103448264, 40.15310344827586, 39.594482758620686, 39.873793103448264, 40.01344827586206, 39.873793103448264, 39.73413793103447, 40.29275862068965, 39.873793103448264, 40.29275862068965, 39.873793103448264, 39.873793103448264, 40.15310344827586, 39.73413793103447, 40.15310344827586, 40.01344827586206]"
